md, inc, azi
0,0,0
128.314,0,0
256.628,0,0
384.942,0,0
513.256,0,0
513.256,0,0
532.288,1.49672,349.52
551.321,2.99344,349.52
570.353,4.49016,349.52
589.386,5.98688,349.52
608.419,7.4836,349.52
627.451,8.98033,349.52
646.484,10.477,349.52
665.516,11.9738,349.52
684.549,13.4705,349.52
684.549,13.4705,349.52
709.172,13.4705,349.52
733.796,13.4705,349.52
758.419,13.4705,349.52
783.043,13.4705,349.52
807.666,13.4705,349.52
832.29,13.4705,349.52
856.913,13.4705,349.52
881.537,13.4705,349.52
906.16,13.4705,349.52
930.784,13.4705,349.52
955.407,13.4705,349.52
980.03,13.4705,349.52
1004.65,13.4705,349.52
1029.28,13.4705,349.52
1053.9,13.4705,349.52
1078.52,13.4705,349.52
1103.15,13.4705,349.52
1127.77,13.4705,349.52
1152.39,13.4705,349.52
1177.02,13.4705,349.52
1201.64,13.4705,349.52
1226.27,13.4705,349.52
1250.89,13.4705,349.52
1275.51,13.4705,349.52
1300.14,13.4705,349.52
1324.76,13.4705,349.52
1349.38,13.4705,349.52
1374.01,13.4705,349.52
1398.63,13.4705,349.52
1423.25,13.4705,349.52
1447.88,13.4705,349.52
1472.5,13.4705,349.52
1497.12,13.4705,349.52
1521.75,13.4705,349.52
1546.37,13.4705,349.52
1570.99,13.4705,349.52
1595.62,13.4705,349.52
1620.24,13.4705,349.52
1644.86,13.4705,349.52
1669.49,13.4705,349.52
1694.11,13.4705,349.52
1718.73,13.4705,349.52
1743.36,13.4705,349.52
1767.98,13.4705,349.52
1792.6,13.4705,349.52
1817.23,13.4705,349.52
1841.85,13.4705,349.52
1866.48,13.4705,349.52
1891.1,13.4705,349.52
1915.72,13.4705,349.52
1940.35,13.4705,349.52
1964.97,13.4705,349.52
1989.59,13.4705,349.52
2014.22,13.4705,349.52
2038.84,13.4705,349.52
2063.46,13.4705,349.52
2088.09,13.4705,349.52
2112.71,13.4705,349.52
2137.33,13.4705,349.52
2161.96,13.4705,349.52
2186.58,13.4705,349.52
2211.2,13.4705,349.52
2235.83,13.4705,349.52
2260.45,13.4705,349.52
2285.07,13.4705,349.52
2309.7,13.4705,349.52
2334.32,13.4705,349.52
2358.94,13.4705,349.52
2383.57,13.4705,349.52
2408.19,13.4705,349.52
2432.81,13.4705,349.52
2432.81,13.4705,349.52
2458.65,13.1291,349.733
2484.48,12.788,349.958
2510.31,12.447,350.194
2536.14,12.1063,350.444
2561.97,11.7658,350.708
2587.8,11.4256,350.988
2613.64,11.0856,351.284
2639.47,10.7459,351.599
2665.3,10.4066,351.934
2691.13,10.0677,352.292
2716.96,9.72914,352.674
2742.79,9.39106,353.083
2768.63,9.05348,353.523
2794.46,8.71647,353.997
2820.29,8.38009,354.508
2846.12,8.04443,355.062
2871.95,7.70957,355.663
2897.78,7.37562,356.319
2897.78,7.37562,356.319
2927.91,7.37562,356.319
2958.04,7.37562,356.319
