md, inc, azi
0,0,0
160.457,0,0
320.914,0,0
481.371,0,0
641.829,0,0
641.829,0,0
670.5,3.33348,303.589
699.172,6.66696,303.589
727.844,10.0004,303.589
756.516,13.3339,303.589
785.188,16.6674,303.589
813.86,20.0009,303.589
842.531,23.3344,303.589
871.203,26.6678,303.589
899.875,30.0013,303.589
899.875,30.0013,303.589
924.483,30.0013,303.589
949.091,30.0013,303.589
973.699,30.0013,303.589
998.307,30.0013,303.589
1022.92,30.0013,303.589
1047.52,30.0013,303.589
1072.13,30.0013,303.589
1096.74,30.0013,303.589
1121.35,30.0013,303.589
1145.96,30.0013,303.589
1170.56,30.0013,303.589
1195.17,30.0013,303.589
1219.78,30.0013,303.589
1244.39,30.0013,303.589
1269,30.0013,303.589
1293.6,30.0013,303.589
1318.21,30.0013,303.589
1342.82,30.0013,303.589
1367.43,30.0013,303.589
1392.04,30.0013,303.589
1416.64,30.0013,303.589
1441.25,30.0013,303.589
1465.86,30.0013,303.589
1490.47,30.0013,303.589
1515.08,30.0013,303.589
1539.68,30.0013,303.589
1564.29,30.0013,303.589
1588.9,30.0013,303.589
1613.51,30.0013,303.589
1638.12,30.0013,303.589
1662.72,30.0013,303.589
1687.33,30.0013,303.589
1687.33,30.0013,303.589
1715.55,27.0893,306.819
1743.76,24.2673,310.75
1771.98,21.5708,315.621
1800.19,19.0532,321.758
1828.41,16.7954,329.576
1856.62,14.9159,339.509
1884.83,13.573,351.773
1913.05,12.9348,5.90968
1941.26,13.1049,20.5534
1969.48,14.0538,34.0293
1997.69,15.6405,45.3315
2025.91,17.6941,54.3402
2054.12,20.0717,61.4059
2054.12,20.0717,61.4059
2079.03,20.0717,61.4059
2103.93,20.0717,61.4059
2128.83,20.0717,61.4059
2153.73,20.0717,61.4059
2178.64,20.0717,61.4059
2203.54,20.0717,61.4059
2228.44,20.0717,61.4059
2253.35,20.0717,61.4059
2278.25,20.0717,61.4059
2303.15,20.0717,61.4059
2328.05,20.0717,61.4059
2352.96,20.0717,61.4059
2377.86,20.0717,61.4059
2402.76,20.0717,61.4059
2427.67,20.0717,61.4059
2452.57,20.0717,61.4059
2477.47,20.0717,61.4059
2502.37,20.0717,61.4059
2527.28,20.0717,61.4059
2552.18,20.0717,61.4059
2577.08,20.0717,61.4059
2601.99,20.0717,61.4059
2626.89,20.0717,61.4059
2651.79,20.0717,61.4059
2676.69,20.0717,61.4059
2701.6,20.0717,61.4059
2726.5,20.0717,61.4059
2751.4,20.0717,61.4059
2776.31,20.0717,61.4059
2801.21,20.0717,61.4059
2826.11,20.0717,61.4059
2851.01,20.0717,61.4059
2875.92,20.0717,61.4059
2900.82,20.0717,61.4059
2925.72,20.0717,61.4059
2950.63,20.0717,61.4059
2975.53,20.0717,61.4059
3000.43,20.0717,61.4059
3025.33,20.0717,61.4059
3050.24,20.0717,61.4059
3075.14,20.0717,61.4059
3100.04,20.0717,61.4059
