5805126,683484,0
5805126,683484,18.886
5805126,683484,37.772
5805126,683484,56.658
5805126,683484,75.544
5805126,683484,94.43
5805126,683484,113.316
5805126,683484,132.202
5805126,683484,151.088
5805126,683484,169.974
5805126,683484,169.974
5805126,683483.6,202.6827
5805127,683482.4,235.3662
5805128,683480.5,267.9995
5805130,683477.8,300.5574
5805132,683474.3,333.0148
5805134,683470,365.3469
5805137,683465,397.5287
5805141,683459.2,429.5355
5805145,683452.7,461.3427
5805149,683445.4,492.9258
5805154,683437.3,524.2605
5805159,683428.5,555.3228
5805165,683419,586.0887
5805171,683408.7,616.5346
5805178,683397.7,646.6371
5805185,683386,676.373
5805192,683373.7,705.7194
5805200,683360.6,734.6538
5805208,683346.8,763.154
5805208,683346.8,763.154
5805213,683339.2,778.3591
5805217,683331.6,793.5642
5805222,683324,808.7693
5805227,683316.5,823.9744
5805231,683308.9,839.1796
5805236,683301.3,854.3847
5805240,683293.7,869.5898
5805245,683286.1,884.7949
5805249,683278.5,900
5805249,683278.5,900
5805256,683266,925.1729
5805261,683253.4,950.6754
5805265,683240.8,976.4285
5805267,683228.2,1002.353
5805267,683215.6,1028.368
5805266,683203.1,1054.393
5805263,683190.7,1080.349
5805258,683178.5,1106.154
5805252,683166.5,1131.728
5805245,683154.7,1156.994
5805236,683143.2,1181.872
5805225,683131.9,1206.286
5805213,683121.1,1230.161
5805199,683110.6,1253.421
5805184,683100.5,1275.996
5805168,683090.8,1297.816
5805150,683081.6,1318.812
5805132,683072.9,1338.921
5805112,683064.7,1358.08
5805112,683064.7,1358.08
5805033,683034.5,1429.404
5804954,683004.3,1500.729
5804875,682974.1,1572.053
5804797,682943.8,1643.378
5804718,682913.6,1714.702
5804639,682883.4,1786.027
5804560,682853.2,1857.351
5804482,682823,1928.676
5804403,682792.7,2000
5804403,682792.7,2000
5804383,682785.1,2018.517
5804364,682777.5,2037.545
5804344,682770,2057.072
5804326,682762.6,2077.086
5804308,682755.3,2097.576
5804290,682748.1,2118.53
5804273,682741,2139.935
5804257,682734.1,2161.778
5804241,682727.3,2184.048
5804225,682720.6,2206.73
5804210,682714,2229.812
5804196,682707.6,2253.279
5804182,682701.3,2277.118
5804169,682695.2,2301.315
5804156,682689.2,2325.855
5804144,682683.3,2350.725
5804132,682677.7,2375.909
5804121,682672.1,2401.392
5804111,682666.7,2427.16
5804111,682666.7,2427.16
5804104,682662.8,2446.364
5804096,682658.9,2465.569
5804089,682655,2484.773
5804081,682651.1,2503.978
5804074,682647.1,2523.182
5804067,682643.2,2542.387
5804059,682639.3,2561.591
5804052,682635.4,2580.796
5804044,682631.4,2600
5804044,682631.4,2600
5804042,682630.2,2606.062
5804039,682628.9,2612.082
5804037,682627.7,2618.06
5804034,682626.4,2623.993
5804031,682625.1,2629.88
5804028,682623.8,2635.719
5804025,682622.5,2641.51
5804022,682621.1,2647.25
5804019,682619.8,2652.939
5804016,682618.5,2658.574
5804013,682617.1,2664.155
5804009,682615.8,2669.679
5804006,682614.4,2675.146
5804002,682613,2680.554
5803998,682611.6,2685.902
5803995,682610.2,2691.189
5803991,682608.8,2696.412
5803987,682607.4,2701.572
5803983,682606,2706.665
5803979,682604.6,2711.692
5803975,682603.2,2716.651
5803970,682601.8,2721.541
5803966,682600.3,2726.36
5803962,682598.9,2731.108
5803957,682597.5,2735.782
5803953,682596,2740.382
5803948,682594.6,2744.907
5803943,682593.1,2749.356
5803938,682591.7,2753.727
5803934,682590.2,2758.02
5803929,682588.8,2762.232
5803924,682587.3,2766.364
5803919,682585.8,2770.414
5803913,682584.4,2774.382
5803908,682582.9,2778.265
5803903,682581.5,2782.064
5803898,682580,2785.776
5803892,682578.6,2789.402
5803887,682577.1,2792.941
5803881,682575.6,2796.391
5803876,682574.2,2799.751
5803870,682572.7,2803.021
5803865,682571.3,2806.2
5803859,682569.8,2809.288
5803853,682568.4,2812.282
5803847,682567,2815.184
5803842,682565.5,2817.991
5803836,682564.1,2820.703
5803830,682562.7,2823.32
5803824,682561.3,2825.84
5803818,682559.9,2828.264
5803812,682558.4,2830.59
5803806,682557,2832.819
5803800,682555.6,2834.949
5803793,682554.3,2836.979
5803787,682552.9,2838.91
5803781,682551.5,2840.741
5803775,682550.1,2842.471
5803768,682548.8,2844.101
5803762,682547.4,2845.628
5803762,682547.4,2845.628
5803756,682546.1,2847.059
5803750,682544.8,2848.49
5803744,682543.5,2849.921
5803738,682542.2,2851.352
5803731,682540.9,2852.783
5803725,682539.6,2854.213
5803719,682538.3,2855.644
5803713,682537,2857.075
5803707,682535.7,2858.506
5803701,682534.4,2859.937
5803695,682533.1,2861.368
5803688,682531.8,2862.798
5803682,682530.5,2864.229
5803676,682529.2,2865.66
5803670,682527.9,2867.091
5803664,682526.6,2868.522
5803658,682525.3,2869.953
5803652,682524,2871.383
5803646,682522.7,2872.814
5803639,682521.4,2874.245
5803633,682520.1,2875.676
5803627,682518.8,2877.107
5803621,682517.5,2878.538
5803615,682516.2,2879.968
5803609,682514.9,2881.399
5803603,682513.6,2882.83
5803596,682512.3,2884.261
5803590,682511,2885.692
5803584,682509.7,2887.123
5803578,682508.4,2888.553
5803572,682507.1,2889.984
5803566,682505.8,2891.415
5803560,682504.5,2892.846
5803554,682503.2,2894.277
5803547,682501.9,2895.708
5803541,682500.6,2897.138
5803535,682499.3,2898.569
5803529,682498,2900
