md, inc, azi
0,0,0
132.252,0,0
264.504,0,0
396.755,0,0
529.007,0,0
529.007,0,0
566.623,3.55482,120.361
604.238,7.10965,120.361
641.853,10.6645,120.361
679.469,14.2193,120.361
717.084,17.7742,120.361
754.7,21.3291,120.361
792.315,24.8839,120.361
829.93,28.4388,120.361
867.546,31.9937,120.361
905.161,35.5486,120.361
942.776,39.1035,120.361
980.392,42.6584,120.361
1018.01,46.2133,120.361
1055.62,49.7682,120.361
1093.24,53.3231,120.361
1130.85,56.878,120.361
1168.47,60.4329,120.361
1206.08,63.9877,120.361
1243.7,67.5426,120.361
1281.31,71.0975,120.361
1318.93,74.6523,120.361
1356.55,78.2072,120.361
1394.16,81.762,120.361
1431.78,85.3168,120.361
1431.78,85.3168,120.361
1474.73,85.3168,120.361
1517.69,85.3168,120.361
1560.64,85.3168,120.361
1603.59,85.3168,120.361
1646.55,85.3168,120.361
1689.5,85.3168,120.361
1732.46,85.3168,120.361
1775.41,85.3168,120.361
1818.37,85.3168,120.361
1861.32,85.3168,120.361
1904.27,85.3168,120.361
1947.23,85.3168,120.361
1990.18,85.3168,120.361
2033.14,85.3168,120.361
2076.09,85.3168,120.361
2119.05,85.3168,120.361
2162,85.3168,120.361
2204.95,85.3168,120.361
2247.91,85.3168,120.361
2290.86,85.3168,120.361
2333.82,85.3168,120.361
2376.77,85.3168,120.361
2419.73,85.3168,120.361
2462.68,85.3168,120.361
2462.68,85.3168,120.361
2508.28,82.7127,121.846
2553.88,80.1136,123.349
2599.48,77.5212,124.876
2645.08,74.9376,126.433
2690.68,72.3648,128.029
2736.28,69.8053,129.671
2781.89,67.2615,131.368
2827.49,64.7363,133.129
2873.09,62.2329,134.964
2918.69,59.7549,136.885
2964.29,57.3063,138.905
3009.89,54.8919,141.039
3055.49,52.5172,143.301
3101.09,50.1884,145.711
3146.69,47.9129,148.287
3192.29,45.6993,151.053
3237.89,43.5576,154.032
3283.5,41.4995,157.25
3329.1,39.5385,160.733
3374.7,37.6904,164.508
3420.3,35.9728,168.6
3465.9,34.4057,173.029
3511.5,33.0111,177.804
3557.1,31.8118,182.924
3602.7,30.8308,188.368
3648.3,30.0899,194.092
3693.9,29.6071,200.031
3693.9,29.6071,200.031
3737.07,29.6071,200.031
3780.23,29.6071,200.031
3823.4,29.6071,200.031
3866.57,29.6071,200.031
3909.73,29.6071,200.031
3952.9,29.6071,200.031
3996.06,29.6071,200.031
4039.23,29.6071,200.031
4082.39,29.6071,200.031
4125.56,29.6071,200.031
4168.72,29.6071,200.031
4211.89,29.6071,200.031
4255.05,29.6071,200.031
4298.22,29.6071,200.031
4341.38,29.6071,200.031
4384.55,29.6071,200.031
4427.71,29.6071,200.031
4470.88,29.6071,200.031
4514.04,29.6071,200.031
4557.21,29.6071,200.031
4600.38,29.6071,200.031
4643.54,29.6071,200.031
4686.71,29.6071,200.031
4729.87,29.6071,200.031
4773.04,29.6071,200.031
4816.2,29.6071,200.031
