5.80563e+06,683999,0
5.80563e+06,683999,14.8591
5.80563e+06,683999,29.7182
5.80563e+06,683999,44.5773
5.80563e+06,683999,59.4364
5.80563e+06,683999,74.2956
5.80563e+06,683999,89.1547
5.80563e+06,683999,104.014
5.80563e+06,683999,118.873
5.80563e+06,683999,133.732
5.80563e+06,683999,133.732
5.80563e+06,683999,149.346
5.80563e+06,683999,164.951
5.80562e+06,683999,180.539
5.80562e+06,684000,196.103
5.80562e+06,684000,211.632
5.80562e+06,684000,227.119
5.80562e+06,684001,242.556
5.80561e+06,684001,257.934
5.80561e+06,684002,273.245
5.80561e+06,684002,288.48
5.8056e+06,684003,303.632
5.8056e+06,684004,318.691
5.8056e+06,684004,333.651
5.80559e+06,684005,348.503
5.80559e+06,684006,363.238
5.80558e+06,684007,377.85
5.80557e+06,684008,392.329
5.80557e+06,684009,406.669
5.80556e+06,684010,420.861
5.80556e+06,684011,434.897
5.80555e+06,684013,448.771
5.80554e+06,684014,462.475
5.80553e+06,684015,476
5.80553e+06,684017,489.341
5.80552e+06,684018,502.489
5.80551e+06,684020,515.438
5.8055e+06,684021,528.181
5.80549e+06,684023,540.71
5.80548e+06,684025,553.019
5.80548e+06,684025,553.019
5.80545e+06,684030,591.572
5.80542e+06,684035,630.126
5.80539e+06,684041,668.679
5.80536e+06,684046,707.233
5.80533e+06,684051,745.786
5.8053e+06,684057,784.34
5.80527e+06,684062,822.893
5.80524e+06,684068,861.447
5.80521e+06,684073,900
5.80521e+06,684073,900
5.8052e+06,684074,908.799
5.80519e+06,684075,917.589
5.80519e+06,684076,926.367
5.80518e+06,684076,935.13
5.80517e+06,684076,943.874
5.80517e+06,684076,952.595
5.80516e+06,684076,961.291
5.80515e+06,684076,969.958
5.80514e+06,684075,978.592
5.80514e+06,684074,987.191
5.80513e+06,684073,995.75
5.80512e+06,684072,1004.27
5.80512e+06,684070,1012.74
5.80511e+06,684069,1021.16
5.8051e+06,684067,1029.53
5.80509e+06,684065,1037.85
5.80509e+06,684062,1046.1
5.80508e+06,684060,1054.29
5.80507e+06,684057,1062.42
5.80506e+06,684054,1070.48
5.80506e+06,684051,1078.47
5.80505e+06,684047,1086.39
5.80504e+06,684044,1094.22
5.80504e+06,684040,1101.98
5.80503e+06,684036,1109.65
