md, inc, azi
0,0,0
119.883,0,0
239.767,0,0
359.65,0,0
479.533,0,0
479.533,0,0
505.746,3.33385,347.552
531.958,6.6677,347.552
558.17,10.0016,347.552
584.383,13.3354,347.552
610.595,16.6693,347.552
636.807,20.0031,347.552
663.02,23.337,347.552
689.232,26.6708,347.552
715.444,30.0047,347.552
715.444,30.0047,347.552
742.202,30.0047,347.552
768.959,30.0047,347.552
795.717,30.0047,347.552
822.474,30.0047,347.552
849.232,30.0047,347.552
875.989,30.0047,347.552
902.747,30.0047,347.552
929.504,30.0047,347.552
956.262,30.0047,347.552
983.019,30.0047,347.552
1009.78,30.0047,347.552
1036.53,30.0047,347.552
1063.29,30.0047,347.552
1090.05,30.0047,347.552
1116.81,30.0047,347.552
1143.56,30.0047,347.552
1170.32,30.0047,347.552
1197.08,30.0047,347.552
1223.84,30.0047,347.552
1250.59,30.0047,347.552
1277.35,30.0047,347.552
1304.11,30.0047,347.552
1330.87,30.0047,347.552
1357.62,30.0047,347.552
1384.38,30.0047,347.552
1411.14,30.0047,347.552
1437.9,30.0047,347.552
1464.65,30.0047,347.552
1491.41,30.0047,347.552
1491.41,30.0047,347.552
1520.99,27.78,345.061
1550.56,25.6071,342.18
1580.13,23.5003,338.811
1609.71,21.4791,334.833
1639.28,19.5702,330.097
1668.85,17.8098,324.424
1698.43,16.2462,317.626
1728,14.9414,309.555
1757.58,13.9682,300.19
1787.15,13.3991,289.758
1816.72,13.2861,278.796
1846.3,13.6406,268.026
1875.87,14.4281,258.101
1905.44,15.5831,249.398
1905.44,15.5831,249.398
1931.56,15.5831,249.398
1957.68,15.5831,249.398
1983.79,15.5831,249.398
2009.91,15.5831,249.398
2036.02,15.5831,249.398
2062.14,15.5831,249.398
2088.25,15.5831,249.398
2114.37,15.5831,249.398
2140.49,15.5831,249.398
2166.6,15.5831,249.398
2192.72,15.5831,249.398
2218.83,15.5831,249.398
2244.95,15.5831,249.398
2271.06,15.5831,249.398
2297.18,15.5831,249.398
2323.3,15.5831,249.398
2349.41,15.5831,249.398
2375.53,15.5831,249.398
2401.64,15.5831,249.398
2427.76,15.5831,249.398
2453.87,15.5831,249.398
2479.99,15.5831,249.398
2506.11,15.5831,249.398
2532.22,15.5831,249.398
2558.34,15.5831,249.398
2584.45,15.5831,249.398
2610.57,15.5831,249.398
2636.68,15.5831,249.398
2662.8,15.5831,249.398
2688.92,15.5831,249.398
2715.03,15.5831,249.398
2741.15,15.5831,249.398
2767.26,15.5831,249.398
2793.38,15.5831,249.398
2819.49,15.5831,249.398
2845.61,15.5831,249.398
2871.73,15.5831,249.398
2897.84,15.5831,249.398
2923.96,15.5831,249.398
2950.07,15.5831,249.398
2976.19,15.5831,249.398
3002.3,15.5831,249.398
3028.42,15.5831,249.398
3054.54,15.5831,249.398
3080.65,15.5831,249.398
