md, inc, azi
0,0,0
56.7152,0,0
113.43,0,0
170.146,0,0
226.861,0,0
283.576,0,0
340.291,0,0
397.006,0,0
453.721,0,0
510.437,0,0
510.437,0,0
559.357,6.85408,146.072
608.276,13.7082,146.072
657.196,20.5622,146.072
706.116,27.4163,146.072
755.036,34.2704,146.072
803.956,41.1245,146.072
852.876,47.9785,146.072
901.796,54.8326,146.072
950.716,61.6867,146.072
950.716,61.6867,146.072
957.638,61.6867,146.072
964.559,61.6867,146.072
971.481,61.6867,146.072
978.403,61.6867,146.072
985.324,61.6867,146.072
992.246,61.6867,146.072
999.168,61.6867,146.072
1006.09,61.6867,146.072
1013.01,61.6867,146.072
1013.01,61.6867,146.072
1117.35,54.788,146.37
1221.69,47.8901,146.723
1326.03,40.9936,147.162
1430.38,34.0993,147.744
1534.72,27.2089,148.579
1639.06,20.3266,149.927
1743.4,13.4645,152.573
1847.74,6.68551,160.493
1952.08,1.83873,249.548
1952.08,1.83873,249.548
1988.9,1.83873,249.548
2025.71,1.83873,249.548
2062.52,1.83873,249.548
2099.34,1.83873,249.548
2136.15,1.83873,249.548
2172.96,1.83873,249.548
2209.78,1.83873,249.548
2246.59,1.83873,249.548
2283.4,1.83873,249.548
2283.4,1.83873,249.548
2296.18,2.88372,253.234
2308.95,3.93427,254.956
2321.73,4.98688,255.953
2334.5,6.04046,256.603
2347.28,7.09459,257.061
2360.05,8.14905,257.4
2372.83,9.20373,257.663
2385.6,10.2586,257.871
2398.37,11.3135,258.041
2398.37,11.3135,258.041
2453.43,11.3135,258.041
2508.5,11.3135,258.041
2563.56,11.3135,258.041
2618.62,11.3135,258.041
2673.68,11.3135,258.041
2728.74,11.3135,258.041
2783.8,11.3135,258.041
2838.86,11.3135,258.041
2893.92,11.3135,258.041
2893.92,11.3135,258.041
2906.87,11.1238,265.919
2919.82,11.1439,273.916
2932.77,11.3727,281.74
2945.72,11.7979,289.132
2958.66,12.3995,295.918
2971.61,13.1532,302.013
2984.56,14.0345,307.407
2997.51,15.021,312.142
3010.46,16.0934,316.282
3023.41,17.2355,319.903
3036.36,18.4346,323.077
3049.31,19.68,325.87
3062.26,20.9637,328.337
3075.21,22.2789,330.529
3088.16,23.6203,332.486
3101.11,24.9838,334.243
3114.06,26.366,335.828
3127.01,27.7639,337.265
3139.96,29.1754,338.574
3152.9,30.5985,339.771
3165.85,32.0317,340.872
3178.8,33.4737,341.889
3191.75,34.9233,342.83
3204.7,36.3797,343.705
3217.65,37.8421,344.522
3230.6,39.3098,345.287
3243.55,40.7821,346.005
3256.5,42.2587,346.682
3269.45,43.739,347.321
3282.4,45.2227,347.927
3295.35,46.7094,348.502
3308.3,48.1989,349.05
3321.25,49.6908,349.573
3334.19,51.185,350.073
3347.14,52.6813,350.553
3360.09,54.1794,351.014
3373.04,55.6792,351.458
3385.99,57.1806,351.886
3398.94,58.6833,352.3
3411.89,60.1874,352.701
3424.84,61.6926,353.09
3437.79,63.1989,353.468
3450.74,64.7062,353.836
3463.69,66.2143,354.196
3476.64,67.7233,354.547
3489.59,69.233,354.89
3502.54,70.7434,355.227
3515.49,72.2544,355.558
3528.43,73.766,355.883
3541.38,75.278,356.203
3554.33,76.7904,356.518
3567.28,78.3033,356.83
3580.23,79.8165,357.139
3593.18,81.3299,357.444
3606.13,82.8436,357.747
3619.08,84.3575,358.048
3632.03,85.8716,358.347
3644.98,87.3857,358.646
3657.93,88.9,358.943
3670.88,90.4142,359.241
3683.83,91.9285,359.538
3696.78,93.4427,359.836
3709.73,94.9568,0.134926
3722.67,96.4708,0.435186
3735.62,97.9845,0.737251
3748.57,99.4981,1.04156
3761.52,101.011,1.34858
3774.47,102.524,1.65877
3787.42,104.037,1.97261
3800.37,105.549,2.29063
3813.32,107.061,2.61336
3826.27,108.572,2.94135
3839.22,110.083,3.27521
3852.17,111.593,3.61557
3865.12,113.102,3.96311
3878.07,114.611,4.31854
3891.02,116.119,4.68266
3903.96,117.625,5.05629
3916.91,119.131,5.44034
3929.86,120.636,5.83581
3942.81,122.139,6.24378
3942.81,122.139,6.24378
3955.45,122.139,6.24378
3968.09,122.139,6.24378
3980.72,122.139,6.24378
3993.36,122.139,6.24378
4006,122.139,6.24378
4018.64,122.139,6.24378
4031.27,122.139,6.24378
4043.91,122.139,6.24378
4056.55,122.139,6.24378
4069.19,122.139,6.24378
4081.82,122.139,6.24378
4094.46,122.139,6.24378
4107.1,122.139,6.24378
4119.74,122.139,6.24378
4132.37,122.139,6.24378
4145.01,122.139,6.24378
4157.65,122.139,6.24378
