md, inc, azi
0,0,0
103.704,0,0
207.408,0,0
311.111,0,0
414.815,0,0
414.815,0,0
443.103,3.47061,331.595
471.392,6.94123,331.595
499.68,10.4118,331.595
527.968,13.8825,331.595
556.256,17.3531,331.595
584.544,20.8237,331.595
612.833,24.2943,331.595
641.121,27.7649,331.595
669.409,31.2355,331.595
669.409,31.2355,331.595
696.733,31.2355,331.595
724.056,31.2355,331.595
751.379,31.2355,331.595
778.703,31.2355,331.595
806.026,31.2355,331.595
833.35,31.2355,331.595
860.673,31.2355,331.595
887.997,31.2355,331.595
915.32,31.2355,331.595
942.644,31.2355,331.595
969.967,31.2355,331.595
997.291,31.2355,331.595
1024.61,31.2355,331.595
1051.94,31.2355,331.595
1079.26,31.2355,331.595
1106.58,31.2355,331.595
1133.91,31.2355,331.595
1161.23,31.2355,331.595
1188.55,31.2355,331.595
1215.88,31.2355,331.595
1243.2,31.2355,331.595
1270.53,31.2355,331.595
1297.85,31.2355,331.595
1325.17,31.2355,331.595
1352.5,31.2355,331.595
1379.82,31.2355,331.595
1407.14,31.2355,331.595
1434.47,31.2355,331.595
1461.79,31.2355,331.595
1489.11,31.2355,331.595
1516.44,31.2355,331.595
1543.76,31.2355,331.595
1571.08,31.2355,331.595
1598.41,31.2355,331.595
1625.73,31.2355,331.595
1653.05,31.2355,331.595
1680.38,31.2355,331.595
1707.7,31.2355,331.595
1735.02,31.2355,331.595
1762.35,31.2355,331.595
1789.67,31.2355,331.595
1789.67,31.2355,331.595
1818.94,29.3468,330.376
1848.22,27.4705,329.007
1877.49,25.6094,327.453
1906.76,23.7671,325.676
1936.04,21.9483,323.62
1965.31,20.1595,321.215
1994.59,18.4093,318.369
2023.86,16.7099,314.957
2053.13,15.0786,310.814
2082.41,13.54,305.724
2111.68,12.1295,299.417
2140.95,10.8968,291.598
2170.23,9.90858,282.035
2199.5,9.24363,270.761
2228.77,8.97409,258.306
2228.77,8.97409,258.306
2256.34,8.97409,258.306
2283.9,8.97409,258.306
2311.46,8.97409,258.306
2339.02,8.97409,258.306
2366.58,8.97409,258.306
2394.15,8.97409,258.306
2421.71,8.97409,258.306
2449.27,8.97409,258.306
2476.83,8.97409,258.306
2504.39,8.97409,258.306
2531.96,8.97409,258.306
2559.52,8.97409,258.306
2587.08,8.97409,258.306
2614.64,8.97409,258.306
2642.2,8.97409,258.306
2669.76,8.97409,258.306
2697.33,8.97409,258.306
2724.89,8.97409,258.306
2752.45,8.97409,258.306
2780.01,8.97409,258.306
2807.57,8.97409,258.306
2835.14,8.97409,258.306
2862.7,8.97409,258.306
2890.26,8.97409,258.306
2917.82,8.97409,258.306
2945.38,8.97409,258.306
2972.95,8.97409,258.306
3000.51,8.97409,258.306
3028.07,8.97409,258.306
3055.63,8.97409,258.306
3083.19,8.97409,258.306
3110.76,8.97409,258.306
