md, inc, azi
0,0,0
100.07,0,0
200.14,0,0
300.211,0,0
400.281,0,0
400.281,0,0
431.274,3.50894,307.937
462.268,7.01788,307.937
493.262,10.5268,307.937
524.256,14.0358,307.937
555.249,17.5447,307.937
586.243,21.0537,307.937
617.237,24.5626,307.937
648.23,28.0715,307.937
679.224,31.5805,307.937
710.218,35.0894,307.937
710.218,35.0894,307.937
738.374,35.0894,307.937
766.53,35.0894,307.937
794.686,35.0894,307.937
822.842,35.0894,307.937
850.998,35.0894,307.937
879.154,35.0894,307.937
907.31,35.0894,307.937
935.466,35.0894,307.937
963.622,35.0894,307.937
991.778,35.0894,307.937
1019.93,35.0894,307.937
1048.09,35.0894,307.937
1076.25,35.0894,307.937
1104.4,35.0894,307.937
1132.56,35.0894,307.937
1160.71,35.0894,307.937
1188.87,35.0894,307.937
1217.03,35.0894,307.937
1245.18,35.0894,307.937
1273.34,35.0894,307.937
1301.49,35.0894,307.937
1329.65,35.0894,307.937
1357.81,35.0894,307.937
1385.96,35.0894,307.937
1414.12,35.0894,307.937
1442.27,35.0894,307.937
1470.43,35.0894,307.937
1498.59,35.0894,307.937
1526.74,35.0894,307.937
1554.9,35.0894,307.937
1583.05,35.0894,307.937
1611.21,35.0894,307.937
1639.37,35.0894,307.937
1667.52,35.0894,307.937
1695.68,35.0894,307.937
1723.83,35.0894,307.937
1751.99,35.0894,307.937
1780.15,35.0894,307.937
1808.3,35.0894,307.937
1836.46,35.0894,307.937
1864.61,35.0894,307.937
1892.77,35.0894,307.937
1920.93,35.0894,307.937
1949.08,35.0894,307.937
1977.24,35.0894,307.937
2005.39,35.0894,307.937
2033.55,35.0894,307.937
2033.55,35.0894,307.937
2064.21,31.7368,306.765
2094.86,28.3972,305.348
2125.52,25.0757,303.59
2156.17,21.7808,301.336
2186.83,18.5267,298.33
2217.48,15.3394,294.11
2248.14,12.2711,287.796
2278.79,9.4387,277.575
2309.45,7.12907,259.886
2309.45,7.12907,259.886
2337.73,7.12907,259.886
2366.02,7.12907,259.886
2394.3,7.12907,259.886
2422.59,7.12907,259.886
2450.87,7.12907,259.886
2479.16,7.12907,259.886
2507.44,7.12907,259.886
2535.73,7.12907,259.886
2564.01,7.12907,259.886
2592.3,7.12907,259.886
2620.58,7.12907,259.886
2648.87,7.12907,259.886
2677.15,7.12907,259.886
2705.44,7.12907,259.886
2733.72,7.12907,259.886
2762.01,7.12907,259.886
2790.29,7.12907,259.886
2818.57,7.12907,259.886
2846.86,7.12907,259.886
2875.14,7.12907,259.886
2903.43,7.12907,259.886
2931.71,7.12907,259.886
2960,7.12907,259.886
2988.28,7.12907,259.886
3016.57,7.12907,259.886
3044.85,7.12907,259.886
3073.14,7.12907,259.886
3101.42,7.12907,259.886
3129.71,7.12907,259.886
3157.99,7.12907,259.886
3186.28,7.12907,259.886
