md, inc, azi
0,0,0
64.9696,0,0
129.939,0,0
194.909,0,0
259.878,0,0
324.848,0,0
389.817,0,0
454.787,0,0
519.757,0,0
584.726,0,0
584.726,0,0
613.127,3.51325,113.305
641.528,7.0265,113.305
669.93,10.5398,113.305
698.331,14.053,113.305
726.732,17.5663,113.305
755.133,21.0795,113.305
783.534,24.5928,113.305
811.935,28.106,113.305
840.336,31.6193,113.305
840.336,31.6193,113.305
849.789,31.6193,113.305
859.241,31.6193,113.305
868.693,31.6193,113.305
878.145,31.6193,113.305
887.598,31.6193,113.305
897.05,31.6193,113.305
906.502,31.6193,113.305
915.955,31.6193,113.305
925.407,31.6193,113.305
925.407,31.6193,113.305
1020.04,27.208,119.051
1114.67,23.1114,126.737
1209.31,19.5296,137.276
1303.94,16.796,151.661
1398.57,15.3704,169.923
1493.21,15.6155,189.579
1587.84,17.4611,206.865
1682.48,20.4788,220.081
1777.11,24.2341,229.702
1777.11,24.2341,229.702
1814.12,24.2341,229.702
1851.12,24.2341,229.702
1888.13,24.2341,229.702
1925.13,24.2341,229.702
1962.14,24.2341,229.702
1999.15,24.2341,229.702
2036.15,24.2341,229.702
2073.16,24.2341,229.702
2110.16,24.2341,229.702
2110.16,24.2341,229.702
2147.9,23.5827,232.459
2185.63,22.9824,235.357
2223.36,22.4375,238.395
2261.09,21.9519,241.568
2298.82,21.5298,244.869
2336.55,21.175,248.284
2374.28,20.8908,251.8
2412.02,20.6802,255.396
2449.75,20.5455,259.05
2449.75,20.5455,259.05
2483.58,20.5455,259.05
2517.41,20.5455,259.05
2551.23,20.5455,259.05
2585.06,20.5455,259.05
2618.89,20.5455,259.05
2652.72,20.5455,259.05
2686.55,20.5455,259.05
2720.38,20.5455,259.05
2754.21,20.5455,259.05
2754.21,20.5455,259.05
2765.36,20.2948,263.77
2776.5,20.1731,268.575
2787.65,20.1829,273.405
2798.8,20.3239,278.2
2809.94,20.5934,282.904
2821.09,20.9866,287.466
2832.24,21.4965,291.844
2843.38,22.1152,296.008
2854.53,22.8337,299.94
2865.68,23.6429,303.631
2876.82,24.5338,307.08
2887.97,25.4979,310.293
2899.12,26.5272,313.28
2910.26,27.6143,316.054
2921.41,28.7526,318.629
2932.56,29.9363,321.021
2943.71,31.1601,323.245
2954.85,32.4195,325.314
2966,33.7105,327.244
2977.15,35.0295,329.046
2988.29,36.3734,330.732
2999.44,37.7396,332.314
3010.59,39.1256,333.8
3021.73,40.5294,335.2
3032.88,41.9492,336.522
3044.03,43.3833,337.772
3055.17,44.8303,338.957
3066.32,46.2889,340.084
3077.47,47.7581,341.156
3088.61,49.2369,342.18
3099.76,50.7243,343.159
3110.91,52.2195,344.097
3122.06,53.7219,344.998
3133.2,55.2308,345.865
3144.35,56.7456,346.701
3155.5,58.2658,347.508
3166.64,59.791,348.289
3177.79,61.3206,349.046
3188.94,62.8543,349.781
3200.08,64.3917,350.497
3211.23,65.9326,351.194
3222.38,67.4765,351.874
3233.52,69.0232,352.54
3244.67,70.5724,353.192
3255.82,72.1239,353.831
3266.96,73.6775,354.46
3278.11,75.2329,355.078
3289.26,76.79,355.688
3300.41,78.3484,356.29
3311.55,79.9081,356.885
3322.7,81.4688,357.475
3333.85,83.0305,358.06
3344.99,84.5928,358.641
3356.14,86.1557,359.218
3367.29,87.719,359.794
3378.43,89.2825,0.36872
3389.58,90.8461,0.942842
3400.73,92.4096,1.51743
3411.87,93.9728,2.09333
3423.02,95.5357,2.67142
3434.17,97.098,3.25258
3445.31,98.6595,3.8377
3456.46,100.22,4.42769
3467.61,101.78,5.02351
3467.61,101.78,5.02351
3478.66,101.78,5.02351
3489.71,101.78,5.02351
3500.75,101.78,5.02351
3511.8,101.78,5.02351
3522.85,101.78,5.02351
3533.9,101.78,5.02351
3544.95,101.78,5.02351
3556,101.78,5.02351
3567.04,101.78,5.02351
3578.09,101.78,5.02351
3589.14,101.78,5.02351
3600.19,101.78,5.02351
3611.24,101.78,5.02351
3622.29,101.78,5.02351
3633.34,101.78,5.02351
3644.38,101.78,5.02351
3655.43,101.78,5.02351
3666.48,101.78,5.02351
3677.53,101.78,5.02351
3688.58,101.78,5.02351
3699.63,101.78,5.02351
3710.68,101.78,5.02351
3721.72,101.78,5.02351
3732.77,101.78,5.02351
3743.82,101.78,5.02351
3754.87,101.78,5.02351
3765.92,101.78,5.02351
3776.97,101.78,5.02351
3788.02,101.78,5.02351
3799.06,101.78,5.02351
3810.11,101.78,5.02351
3821.16,101.78,5.02351
3832.21,101.78,5.02351
3843.26,101.78,5.02351
