5805111,683484,0
5805111,683484,20.78311
5805111,683484,41.56623
5805111,683484,62.34934
5805111,683484,83.13246
5805111,683484,103.9156
5805111,683484,124.6987
5805111,683484,145.4818
5805111,683484,166.2649
5805111,683484,187.048
5805111,683484,187.048
5805111,683484.1,210.924
5805110,683484.5,234.7814
5805108,683485.2,258.6015
5805106,683486.1,282.3657
5805103,683487.3,306.0556
5805100,683488.7,329.6527
5805096,683490.4,353.1384
5805091,683492.4,376.4945
5805086,683494.6,399.7028
5805081,683497.1,422.7452
5805074,683499.8,445.6036
5805067,683502.8,468.2603
5805060,683506,490.6975
5805052,683509.5,512.8978
5805043,683513.2,534.8438
5805034,683517.1,556.5184
5805024,683521.3,577.9047
5805014,683525.7,598.986
5805003,683530.4,619.7459
5805003,683530.4,619.7459
5804986,683537.6,650.8852
5804969,683544.8,682.0246
5804953,683552,713.1639
5804936,683559.2,744.3033
5804919,683566.4,775.4426
5804902,683573.7,806.582
5804885,683580.9,837.7213
5804869,683588.1,868.8607
5804852,683595.3,900
5804852,683595.3,900
5804835,683602.1,931.2132
5804818,683608.1,962.433
5804800,683613.3,993.6418
5804782,683617.7,1024.822
5804764,683621.3,1055.957
5804746,683624.1,1087.029
5804727,683626.1,1118.02
5804708,683627.2,1148.913
5804689,683627.5,1179.692
5804670,683627,1210.338
5804651,683625.7,1240.835
5804631,683623.6,1271.166
5804611,683620.6,1301.313
5804591,683616.9,1331.261
5804571,683612.3,1360.992
5804551,683606.9,1390.489
5804531,683600.7,1419.737
5804510,683593.7,1448.718
5804490,683586,1477.418
5804490,683586,1477.418
5804448,683569.3,1535.482
5804405,683552.6,1593.547
5804363,683536,1651.612
5804321,683519.3,1709.676
5804279,683502.7,1767.741
5804237,683486,1825.806
5804195,683469.4,1883.871
5804153,683452.7,1941.935
5804111,683436,2000
5804111,683436,2000
5804107,683434.4,2005.856
5804103,683432.7,2011.726
5804099,683431,2017.609
5804095,683429.4,2023.505
5804090,683427.8,2029.414
5804086,683426.1,2035.336
5804082,683424.5,2041.271
5804078,683422.9,2047.219
5804074,683421.3,2053.18
5804070,683419.7,2059.154
5804066,683418.1,2065.14
5804062,683416.5,2071.139
5804058,683414.9,2077.151
5804054,683413.4,2083.175
5804050,683411.8,2089.212
5804046,683410.3,2095.262
5804042,683408.8,2101.324
5804038,683407.2,2107.398
5804034,683405.7,2113.485
5804034,683405.7,2113.485
5803999,683392.3,2167.542
5803964,683378.8,2221.599
5803929,683365.4,2275.656
5803894,683352,2329.714
5803859,683338.5,2383.771
5803824,683325.1,2437.828
5803789,683311.6,2491.885
5803754,683298.2,2545.943
5803719,683284.8,2600
5803719,683284.8,2600
5803717,683284,2603.135
5803715,683283.3,2606.278
5803713,683282.6,2609.428
5803711,683281.9,2612.586
5803709,683281.2,2615.751
5803707,683280.6,2618.922
5803705,683280,2622.1
5803703,683279.4,2625.285
5803701,683278.8,2628.476
5803699,683278.3,2631.673
5803697,683277.8,2634.876
5803695,683277.3,2638.086
5803693,683276.9,2641.301
5803691,683276.5,2644.521
5803689,683276.1,2647.747
5803687,683275.7,2650.978
5803685,683275.4,2654.214
5803683,683275.1,2657.455
5803681,683274.8,2660.7
5803679,683274.6,2663.951
5803679,683274.6,2663.951
5803677,683274.3,2666.977
5803675,683274.1,2670.003
5803673,683273.9,2673.029
5803672,683273.7,2676.056
5803670,683273.4,2679.082
5803668,683273.2,2682.108
5803666,683273,2685.134
5803664,683272.8,2688.161
5803662,683272.5,2691.187
5803661,683272.3,2694.213
5803659,683272.1,2697.24
5803657,683271.9,2700.266
5803655,683271.6,2703.292
5803653,683271.4,2706.318
5803651,683271.2,2709.345
5803650,683271,2712.371
5803648,683270.7,2715.397
5803646,683270.5,2718.423
5803644,683270.3,2721.45
5803642,683270.1,2724.476
5803640,683269.8,2727.502
5803639,683269.6,2730.529
5803637,683269.4,2733.555
5803635,683269.2,2736.581
5803633,683268.9,2739.607
5803631,683268.7,2742.634
5803629,683268.5,2745.66
5803628,683268.3,2748.686
5803626,683268,2751.713
5803624,683267.8,2754.739
5803622,683267.6,2757.765
5803620,683267.4,2760.791
5803618,683267.1,2763.818
5803617,683266.9,2766.844
5803615,683266.7,2769.87
5803613,683266.5,2772.896
5803611,683266.2,2775.923
5803609,683266,2778.949
5803607,683265.8,2781.975
5803606,683265.6,2785.002
5803604,683265.3,2788.028
5803602,683265.1,2791.054
5803600,683264.9,2794.08
5803598,683264.7,2797.107
5803596,683264.4,2800.133
5803595,683264.2,2803.159
5803593,683264,2806.185
5803591,683263.8,2809.212
5803589,683263.5,2812.238
5803587,683263.3,2815.264
5803585,683263.1,2818.291
5803584,683262.9,2821.317
5803582,683262.6,2824.343
5803580,683262.4,2827.369
5803578,683262.2,2830.396
5803576,683262,2833.422
5803574,683261.7,2836.448
5803573,683261.5,2839.474
5803571,683261.3,2842.501
5803569,683261.1,2845.527
5803567,683260.8,2848.553
5803565,683260.6,2851.58
5803563,683260.4,2854.606
5803562,683260.2,2857.632
5803560,683259.9,2860.658
5803558,683259.7,2863.685
5803556,683259.5,2866.711
5803554,683259.3,2869.737
5803552,683259,2872.764
5803551,683258.8,2875.79
5803549,683258.6,2878.816
5803547,683258.4,2881.842
5803545,683258.1,2884.869
5803543,683257.9,2887.895
5803541,683257.7,2890.921
5803540,683257.5,2893.947
5803538,683257.2,2896.974
5803536,683257,2900
