552.037,-0.285403,0.0532622,0.956927
557.6,-0.290437,0.0542016,0.955358
563.163,-0.295463,0.0551395,0.953762
568.725,-0.30048,0.0560759,0.952138
574.288,-0.305488,0.0570106,0.950488
579.851,-0.310488,0.0579437,0.94881
585.414,-0.315479,0.0588751,0.947104
590.977,-0.320461,0.0598048,0.945372
596.54,-0.325434,0.0607328,0.943612
602.103,-0.330397,0.0616591,0.941826
607.665,-0.335351,0.0625836,0.940012
613.228,-0.340295,0.0635063,0.938172
618.791,-0.34523,0.0644272,0.936304
624.354,-0.350155,0.0653462,0.93441
629.917,-0.355069,0.0662634,0.932489
635.48,-0.359974,0.0671787,0.930541
641.043,-0.364868,0.068092,0.928566
646.606,-0.369751,0.0690034,0.926565
652.168,-0.374624,0.0699128,0.924537
657.731,-0.379486,0.0708202,0.922483
663.294,-0.384338,0.0717255,0.920402
668.857,-0.389178,0.0726289,0.918295
674.42,-0.394007,0.0735301,0.916161
679.983,-0.398825,0.0744292,0.914001
685.546,-0.403632,0.0753262,0.911815
691.109,-0.408427,0.076221,0.909603
696.671,-0.41321,0.0771136,0.907365
702.234,-0.417981,0.0780041,0.905101
707.797,-0.42274,0.0788922,0.90281
713.36,-0.427487,0.0797782,0.900494
718.923,-0.432222,0.0806618,0.898152
724.486,-0.436945,0.0815431,0.895785
730.049,-0.441655,0.0824221,0.893391
735.611,-0.446352,0.0832987,0.890972
741.174,-0.451037,0.0841729,0.888527
746.737,-0.455708,0.0850448,0.886057
752.3,-0.460367,0.0859141,0.883562
757.863,-0.465012,0.086781,0.881041
763.426,-0.469644,0.0876455,0.878495
768.989,-0.474262,0.0885074,0.875923
774.552,-0.478867,0.0893667,0.873327
780.114,-0.483458,0.0902235,0.870705
785.677,-0.488036,0.0910777,0.868059
791.24,-0.492599,0.0919293,0.865387
796.803,-0.497148,0.0927783,0.862691
796.803,-0.497148,0.0927783,0.862691
813.372,-0.497148,0.0927783,0.862691
829.94,-0.497148,0.0927783,0.862691
846.509,-0.497148,0.0927783,0.862691
863.077,-0.497148,0.0927783,0.862691
879.646,-0.497148,0.0927783,0.862691
896.214,-0.497148,0.0927783,0.862691
912.783,-0.497148,0.0927783,0.862691
929.352,-0.497148,0.0927783,0.862691
945.92,-0.497148,0.0927783,0.862691
945.92,-0.497148,0.0927783,0.862691
948.523,-0.498539,0.0889157,0.862295
951.127,-0.499921,0.0850515,0.861884
953.73,-0.501295,0.0811859,0.861459
956.333,-0.502661,0.077319,0.861019
958.937,-0.504018,0.0734507,0.860564
961.54,-0.505366,0.0695812,0.860095
964.143,-0.506706,0.0657104,0.859611
966.746,-0.508037,0.0618386,0.859113
969.35,-0.509359,0.0579657,0.858599
971.953,-0.510673,0.0540918,0.858072
974.556,-0.511978,0.050217,0.857529
977.16,-0.513275,0.0463414,0.856972
979.763,-0.514562,0.042465,0.856401
982.366,-0.515841,0.0385878,0.855815
984.969,-0.517111,0.03471,0.855214
987.573,-0.518373,0.0308316,0.854599
990.176,-0.519625,0.0269526,0.853969
992.779,-0.520869,0.0230732,0.853325
995.383,-0.522104,0.0191935,0.852666
997.986,-0.52333,0.0153134,0.851993
1000.59,-0.524547,0.011433,0.851305
1003.19,-0.525755,0.00755242,0.850603
1005.8,-0.526954,0.00367173,0.849886
1008.4,-0.528144,0,0.849155
1011,-0.529326,-0.00408978,0.848409
1013.61,-0.530498,-0.00797046,0.847649
1016.21,-0.531661,-0.011851,0.846874
1018.81,-0.532815,-0.0157314,0.846085
1021.42,-0.53396,-0.0196114,0.845282
1024.02,-0.535096,-0.0234912,0.844464
1026.62,-0.536223,-0.0273705,0.843632
1029.23,-0.537341,-0.0312494,0.842786
1031.83,-0.538449,-0.0351277,0.841925
1034.43,-0.539549,-0.0390055,0.84105
1037.04,-0.540639,-0.0428826,0.840161
1039.64,-0.54172,-0.0467589,0.839257
1042.24,-0.542792,-0.0506345,0.838339
1044.84,-0.543855,-0.0545092,0.837407
1047.45,-0.544908,-0.058383,0.836461
1050.05,-0.545952,-0.0622557,0.8355
1052.65,-0.546987,-0.0661275,0.834525
1055.26,-0.548013,-0.0699981,0.833536
1057.86,-0.549029,-0.0738675,0.832533
1060.46,-0.550036,-0.0777356,0.831515
1063.07,-0.551033,-0.0816024,0.830484
1065.67,-0.552022,-0.0854679,0.829438
1068.27,-0.553,-0.0893319,0.828378
1070.88,-0.55397,-0.0931943,0.827304
1073.48,-0.55493,-0.0970552,0.826216
1076.08,-0.55588,-0.100914,0.825114
1078.69,-0.556821,-0.104772,0.823998
1081.29,-0.557753,-0.108628,0.822868
1083.89,-0.558675,-0.112482,0.821724
1086.5,-0.559587,-0.116334,0.820566
1089.1,-0.56049,-0.120183,0.819394
1091.7,-0.561384,-0.124031,0.818208
1094.31,-0.562268,-0.127877,0.817008
1096.91,-0.563142,-0.131721,0.815794
1099.51,-0.564007,-0.135562,0.814567
1102.12,-0.564862,-0.139401,0.813325
1104.72,-0.565708,-0.143238,0.81207
1107.32,-0.566544,-0.147073,0.810801
1109.93,-0.56737,-0.150904,0.809518
1112.53,-0.568187,-0.154734,0.808221
1115.13,-0.568994,-0.15856,0.806911
1117.74,-0.569791,-0.162384,0.805586
1120.34,-0.570579,-0.166205,0.804248
1122.94,-0.571357,-0.170023,0.802897
1125.55,-0.572125,-0.173839,0.801532
1128.15,-0.572884,-0.177651,0.800153
1130.75,-0.573632,-0.181461,0.79876
1133.36,-0.574371,-0.185267,0.797354
1135.96,-0.575101,-0.18907,0.795935
1138.56,-0.57582,-0.19287,0.794501
1141.17,-0.57653,-0.196667,0.793055
1143.77,-0.577229,-0.20046,0.791594
1146.37,-0.577919,-0.20425,0.790121
1148.98,-0.5786,-0.208037,0.788634
1151.58,-0.57927,-0.21182,0.787133
1154.18,-0.579931,-0.215599,0.785619
1156.79,-0.580581,-0.219375,0.784092
1159.39,-0.581222,-0.223147,0.782551
1161.99,-0.581853,-0.226915,0.780997
1164.6,-0.582474,-0.230679,0.77943
1167.2,-0.583085,-0.23444,0.77785
1169.8,-0.583686,-0.238196,0.776256
1172.41,-0.584277,-0.241948,0.774649
1175.01,-0.584858,-0.245696,0.773029
1177.61,-0.58543,-0.24944,0.771396
1180.22,-0.585991,-0.25318,0.76975
1182.82,-0.586542,-0.256916,0.76809
1185.42,-0.587084,-0.260647,0.766418
1188.03,-0.587615,-0.264373,0.764732
1190.63,-0.588137,-0.268096,0.763033
1193.23,-0.588648,-0.271813,0.761322
1195.84,-0.58915,-0.275526,0.759597
1198.44,-0.589641,-0.279234,0.75786
1201.04,-0.590122,-0.282938,0.75611
1203.65,-0.590594,-0.286637,0.754346
1203.65,-0.590594,-0.286637,0.754346
1334.54,-0.590594,-0.286637,0.754346
1465.44,-0.590594,-0.286637,0.754346
1596.34,-0.590594,-0.286637,0.754346
1727.24,-0.590594,-0.286637,0.754346
1858.13,-0.590594,-0.286637,0.754346
1989.03,-0.590594,-0.286637,0.754346
2119.93,-0.590594,-0.286637,0.754346
2250.83,-0.590594,-0.286637,0.754346
2381.72,-0.590594,-0.286637,0.754346
2381.72,-0.590594,-0.286637,0.754346
2382.73,-0.590358,-0.28678,0.754476
2383.73,-0.590123,-0.286924,0.754605
2384.73,-0.589888,-0.287068,0.754735
2385.73,-0.589653,-0.287211,0.754864
2386.73,-0.589417,-0.287355,0.754993
2387.73,-0.589182,-0.287499,0.755122
2388.73,-0.588947,-0.287642,0.755251
2389.73,-0.588711,-0.287786,0.75538
2390.74,-0.588476,-0.287929,0.755509
2391.74,-0.58824,-0.288073,0.755637
2392.74,-0.588004,-0.288216,0.755766
2393.74,-0.587769,-0.28836,0.755895
2394.74,-0.587533,-0.288503,0.756023
2395.74,-0.587297,-0.288646,0.756152
2396.74,-0.587061,-0.28879,0.75628
2397.75,-0.586825,-0.288933,0.756409
2398.75,-0.586589,-0.289076,0.756537
2399.75,-0.586353,-0.28922,0.756665
2400.75,-0.586117,-0.289363,0.756793
2401.75,-0.585881,-0.289506,0.756921
2402.75,-0.585645,-0.289649,0.757049
2403.75,-0.585408,-0.289792,0.757177
2404.75,-0.585172,-0.289936,0.757305
2405.76,-0.584936,-0.290079,0.757433
2406.76,-0.584699,-0.290222,0.757561
2407.76,-0.584463,-0.290365,0.757688
2408.76,-0.584226,-0.290508,0.757816
2409.76,-0.58399,-0.290651,0.757943
2410.76,-0.583753,-0.290794,0.758071
2411.76,-0.583516,-0.290937,0.758198
2412.76,-0.583279,-0.29108,0.758326
2413.77,-0.583043,-0.291223,0.758453
2414.77,-0.582806,-0.291365,0.75858
2415.77,-0.582569,-0.291508,0.758707
2416.77,-0.582332,-0.291651,0.758834
2417.77,-0.582095,-0.291794,0.758961
2418.77,-0.581858,-0.291937,0.759088
2419.77,-0.581621,-0.292079,0.759215
2420.77,-0.581383,-0.292222,0.759341
2421.78,-0.581146,-0.292365,0.759468
2422.78,-0.580909,-0.292507,0.759595
2423.78,-0.580672,-0.29265,0.759721
2424.78,-0.580434,-0.292793,0.759848
2425.78,-0.580197,-0.292935,0.759974
2426.78,-0.579959,-0.293078,0.7601
2427.78,-0.579722,-0.29322,0.760227
2428.79,-0.579484,-0.293363,0.760353
2429.79,-0.579246,-0.293505,0.760479
2430.79,-0.579009,-0.293648,0.760605
2431.79,-0.578771,-0.29379,0.760731
2432.79,-0.578533,-0.293932,0.760857
2433.79,-0.578295,-0.294075,0.760983
2434.79,-0.578057,-0.294217,0.761109
2435.79,-0.577819,-0.294359,0.761234
2436.8,-0.577581,-0.294502,0.76136
2437.8,-0.577343,-0.294644,0.761485
2438.8,-0.577105,-0.294786,0.761611
2439.8,-0.576867,-0.294928,0.761736
2440.8,-0.576628,-0.29507,0.761862
2441.8,-0.57639,-0.295213,0.761987
2442.8,-0.576152,-0.295355,0.762112
2443.8,-0.575913,-0.295497,0.762237
2444.81,-0.575675,-0.295639,0.762362
2445.81,-0.575436,-0.295781,0.762487
2446.81,-0.575198,-0.295923,0.762612
2447.81,-0.574959,-0.296065,0.762737
2448.81,-0.57472,-0.296207,0.762862
2449.81,-0.574482,-0.296349,0.762986
2450.81,-0.574243,-0.296491,0.763111
2451.81,-0.574004,-0.296632,0.763236
2452.82,-0.573765,-0.296774,0.76336
2453.82,-0.573526,-0.296916,0.763484
2454.82,-0.573287,-0.297058,0.763609
2455.82,-0.573048,-0.2972,0.763733
2456.82,-0.572809,-0.297341,0.763857
2457.82,-0.57257,-0.297483,0.763981
2458.82,-0.572331,-0.297625,0.764105
2459.82,-0.572091,-0.297766,0.764229
2460.83,-0.571852,-0.297908,0.764353
2461.83,-0.571613,-0.298049,0.764477
2462.83,-0.571373,-0.298191,0.764601
2463.83,-0.571134,-0.298333,0.764725
2464.83,-0.570894,-0.298474,0.764848
2465.83,-0.570655,-0.298616,0.764972
2466.83,-0.570415,-0.298757,0.765095
2467.84,-0.570175,-0.298898,0.765219
2468.84,-0.569936,-0.29904,0.765342
2469.84,-0.569696,-0.299181,0.765465
2470.84,-0.569456,-0.299322,0.765589
2471.84,-0.569216,-0.299464,0.765712
2472.84,-0.568976,-0.299605,0.765835
2473.84,-0.568736,-0.299746,0.765958
2474.84,-0.568496,-0.299888,0.766081
2475.85,-0.568256,-0.300029,0.766204
2476.85,-0.568016,-0.30017,0.766326
2477.85,-0.567775,-0.300311,0.766449
2478.85,-0.567535,-0.300452,0.766572
2479.85,-0.567295,-0.300593,0.766694
2480.85,-0.567054,-0.300734,0.766817
2480.85,-0.567054,-0.300734,0.766817
2556.87,-0.567054,-0.300734,0.766817
2632.88,-0.567054,-0.300734,0.766817
2708.89,-0.567054,-0.300734,0.766817
2784.91,-0.567054,-0.300734,0.766817
2860.92,-0.567054,-0.300734,0.766817
2936.94,-0.567054,-0.300734,0.766817
3012.95,-0.567054,-0.300734,0.766817
3088.96,-0.567054,-0.300734,0.766817
3164.98,-0.567054,-0.300734,0.766817
3164.98,-0.567054,-0.300734,0.766817
3177.03,-0.58461,-0.315302,0.74754
3189.07,-0.601644,-0.329588,0.727596
3201.12,-0.618141,-0.343581,0.707004
3213.16,-0.634086,-0.357267,0.685781
3225.21,-0.649466,-0.370634,0.663946
3237.26,-0.664267,-0.383671,0.641518
3249.3,-0.678476,-0.396365,0.618519
3261.35,-0.692079,-0.408706,0.594968
3273.4,-0.705064,-0.420682,0.570886
3285.44,-0.717421,-0.432284,0.546295
3297.49,-0.729138,-0.443499,0.521216
3309.54,-0.740205,-0.454319,0.495673
3321.58,-0.750611,-0.464734,0.469687
3333.63,-0.760347,-0.474734,0.443283
3345.68,-0.769406,-0.48431,0.416483
3357.72,-0.777778,-0.493455,0.389312
3369.77,-0.785456,-0.502159,0.361793
3381.81,-0.792434,-0.510416,0.333952
3393.86,-0.798705,-0.518217,0.305812
3405.91,-0.804263,-0.525556,0.2774
3417.95,-0.809105,-0.532426,0.248741
3430,-0.813224,-0.538822,0.21986
3442.05,-0.816618,-0.544736,0.190782
3442.05,-0.816618,-0.544736,0.190782
3453.36,-0.816618,-0.544736,0.190782
3464.67,-0.816618,-0.544736,0.190782
3475.98,-0.816618,-0.544736,0.190782
3487.3,-0.816618,-0.544736,0.190782
3498.61,-0.816618,-0.544736,0.190782
3509.92,-0.816618,-0.544736,0.190782
3521.23,-0.816618,-0.544736,0.190782
3532.55,-0.816618,-0.544736,0.190782
3543.86,-0.816618,-0.544736,0.190782
3555.17,-0.816618,-0.544736,0.190782
3566.48,-0.816618,-0.544736,0.190782
3577.79,-0.816618,-0.544736,0.190782
3589.11,-0.816618,-0.544736,0.190782
3600.42,-0.816618,-0.544736,0.190782
3611.73,-0.816618,-0.544736,0.190782
3623.04,-0.816618,-0.544736,0.190782
3634.36,-0.816618,-0.544736,0.190782
3645.67,-0.816618,-0.544736,0.190782
3656.98,-0.816618,-0.544736,0.190782
3668.29,-0.816618,-0.544736,0.190782
3679.61,-0.816618,-0.544736,0.190782
3690.92,-0.816618,-0.544736,0.190782
3702.23,-0.816618,-0.544736,0.190782
3713.54,-0.816618,-0.544736,0.190782
3724.86,-0.816618,-0.544736,0.190782
3736.17,-0.816618,-0.544736,0.190782
3747.48,-0.816618,-0.544736,0.190782
3758.79,-0.816618,-0.544736,0.190782
3770.1,-0.816618,-0.544736,0.190782
3781.42,-0.816618,-0.544736,0.190782
3792.73,-0.816618,-0.544736,0.190782
3804.04,-0.816618,-0.544736,0.190782
3815.35,-0.816618,-0.544736,0.190782
3826.67,-0.816618,-0.544736,0.190782
3837.98,-0.816618,-0.544736,0.190782
3849.29,-0.816618,-0.544736,0.190782
3860.6,-0.816618,-0.544736,0.190782
3871.92,-0.816618,-0.544736,0.190782
3883.23,-0.816618,-0.544736,0.190782
3894.54,-0.816618,-0.544736,0.190782
3905.85,-0.816618,-0.544736,0.190782
3917.16,-0.816618,-0.544736,0.190782
3928.48,-0.816618,-0.544736,0.190782
3939.79,-0.816618,-0.544736,0.190782
3951.1,-0.816618,-0.544736,0.190782
3962.41,-0.816618,-0.544736,0.190782
3973.73,-0.816618,-0.544736,0.190782
3985.04,-0.816618,-0.544736,0.190782
3996.35,-0.816618,-0.544736,0.190782
4007.66,-0.816618,-0.544736,0.190782
4018.98,-0.816618,-0.544736,0.190782
4030.29,-0.816618,-0.544736,0.190782
4041.6,-0.816618,-0.544736,0.190782
4052.91,-0.816618,-0.544736,0.190782
4064.23,-0.816618,-0.544736,0.190782
4075.54,-0.816618,-0.544736,0.190782
4086.85,-0.816618,-0.544736,0.190782
4098.16,-0.816618,-0.544736,0.190782
4109.47,-0.816618,-0.544736,0.190782
4120.79,-0.816618,-0.544736,0.190782
4132.1,-0.816618,-0.544736,0.190782
4143.41,-0.816618,-0.544736,0.190782
4154.72,-0.816618,-0.544736,0.190782
4166.04,-0.816618,-0.544736,0.190782
4177.35,-0.816618,-0.544736,0.190782
4188.66,-0.816618,-0.544736,0.190782
4199.97,-0.816618,-0.544736,0.190782
4211.29,-0.816618,-0.544736,0.190782
4222.6,-0.816618,-0.544736,0.190782
4233.91,-0.816618,-0.544736,0.190782
4245.22,-0.816618,-0.544736,0.190782
4256.53,-0.816618,-0.544736,0.190782
4267.85,-0.816618,-0.544736,0.190782
4279.16,-0.816618,-0.544736,0.190782
4290.47,-0.816618,-0.544736,0.190782
