md, inc, azi
0,0,0
102.095,0,0
204.191,0,0
306.286,0,0
408.381,0,0
408.381,0,0
438.291,4.00634,320.877
468.201,8.01267,320.877
498.111,12.019,320.877
528.021,16.0253,320.877
557.931,20.0317,320.877
587.842,24.038,320.877
617.752,28.0444,320.877
647.662,32.0507,320.877
677.572,36.057,320.877
707.482,40.0634,320.877
737.392,44.0697,320.877
737.392,44.0697,320.877
763.418,44.0697,320.877
789.443,44.0697,320.877
815.469,44.0697,320.877
841.495,44.0697,320.877
867.521,44.0697,320.877
893.546,44.0697,320.877
919.572,44.0697,320.877
945.598,44.0697,320.877
971.623,44.0697,320.877
997.649,44.0697,320.877
1023.67,44.0697,320.877
1049.7,44.0697,320.877
1075.73,44.0697,320.877
1101.75,44.0697,320.877
1127.78,44.0697,320.877
1153.8,44.0697,320.877
1179.83,44.0697,320.877
1205.86,44.0697,320.877
1231.88,44.0697,320.877
1257.91,44.0697,320.877
1283.93,44.0697,320.877
1309.96,44.0697,320.877
1335.98,44.0697,320.877
1362.01,44.0697,320.877
1388.04,44.0697,320.877
1414.06,44.0697,320.877
1440.09,44.0697,320.877
1466.11,44.0697,320.877
1492.14,44.0697,320.877
1518.16,44.0697,320.877
1544.19,44.0697,320.877
1570.22,44.0697,320.877
1596.24,44.0697,320.877
1622.27,44.0697,320.877
1648.29,44.0697,320.877
1674.32,44.0697,320.877
1700.34,44.0697,320.877
1726.37,44.0697,320.877
1752.4,44.0697,320.877
1778.42,44.0697,320.877
1804.45,44.0697,320.877
1830.47,44.0697,320.877
1856.5,44.0697,320.877
1882.52,44.0697,320.877
1908.55,44.0697,320.877
1934.58,44.0697,320.877
1960.6,44.0697,320.877
1986.63,44.0697,320.877
2012.65,44.0697,320.877
2038.68,44.0697,320.877
2064.7,44.0697,320.877
2090.73,44.0697,320.877
2116.76,44.0697,320.877
2142.78,44.0697,320.877
2168.81,44.0697,320.877
2168.81,44.0697,320.877
2197.61,41.4728,317.559
2226.42,38.9814,313.89
2255.23,36.6178,309.816
2284.03,34.4088,305.279
2312.84,32.3867,300.225
2341.65,30.5891,294.612
2370.45,29.058,288.419
2399.26,27.8379,281.669
2428.07,26.9713,274.437
2456.87,26.493,266.864
2485.68,26.4244,259.146
2485.68,26.4244,259.146
2511.91,26.4244,259.146
2538.13,26.4244,259.146
2564.36,26.4244,259.146
2590.58,26.4244,259.146
2616.81,26.4244,259.146
2643.03,26.4244,259.146
2669.26,26.4244,259.146
2695.48,26.4244,259.146
2721.71,26.4244,259.146
2747.93,26.4244,259.146
2774.16,26.4244,259.146
2800.38,26.4244,259.146
2826.61,26.4244,259.146
2852.83,26.4244,259.146
2879.05,26.4244,259.146
2905.28,26.4244,259.146
2931.5,26.4244,259.146
2957.73,26.4244,259.146
2983.95,26.4244,259.146
