md, inc, azi
0,0,0
127.86,0,0
255.721,0,0
383.581,0,0
511.441,0,0
511.441,0,0
544.778,4.83512,328.1
578.115,9.67024,328.1
611.452,14.5054,328.1
644.789,19.3405,328.1
678.126,24.1756,328.1
711.462,29.0107,328.1
744.799,33.8458,328.1
778.136,38.681,328.1
811.473,43.5161,328.1
844.81,48.3512,328.1
844.81,48.3512,328.1
874.238,48.3512,328.1
903.667,48.3512,328.1
933.095,48.3512,328.1
962.524,48.3512,328.1
991.952,48.3512,328.1
1021.38,48.3512,328.1
1050.81,48.3512,328.1
1080.24,48.3512,328.1
1109.67,48.3512,328.1
1139.09,48.3512,328.1
1168.52,48.3512,328.1
1197.95,48.3512,328.1
1227.38,48.3512,328.1
1256.81,48.3512,328.1
1286.24,48.3512,328.1
1315.67,48.3512,328.1
1345.09,48.3512,328.1
1374.52,48.3512,328.1
1403.95,48.3512,328.1
1433.38,48.3512,328.1
1462.81,48.3512,328.1
1492.24,48.3512,328.1
1521.66,48.3512,328.1
1551.09,48.3512,328.1
1580.52,48.3512,328.1
1609.95,48.3512,328.1
1639.38,48.3512,328.1
1668.81,48.3512,328.1
1698.24,48.3512,328.1
1727.66,48.3512,328.1
1757.09,48.3512,328.1
1786.52,48.3512,328.1
1815.95,48.3512,328.1
1845.38,48.3512,328.1
1874.81,48.3512,328.1
1874.81,48.3512,328.1
1906.84,46.4426,326.623
1938.88,44.5541,325.051
1970.92,42.6888,323.371
2002.96,40.8498,321.568
2034.99,39.041,319.628
2067.03,37.2669,317.532
2099.07,35.5329,315.26
2131.1,33.8453,312.79
2163.14,32.2113,310.097
2195.18,30.6398,307.154
2227.22,29.141,303.932
2259.25,27.7266,300.402
2291.29,26.4105,296.537
2323.33,25.208,292.314
2355.37,24.1362,287.72
2387.4,23.2134,282.755
2419.44,22.4578,277.439
2451.48,21.887,271.818
2483.51,21.5156,265.962
2515.55,21.3541,259.966
2515.55,21.3541,259.966
2545.72,21.3541,259.966
2575.89,21.3541,259.966
2606.05,21.3541,259.966
2636.22,21.3541,259.966
2666.39,21.3541,259.966
2696.56,21.3541,259.966
2726.72,21.3541,259.966
2756.89,21.3541,259.966
2787.06,21.3541,259.966
2817.23,21.3541,259.966
2847.39,21.3541,259.966
2877.56,21.3541,259.966
2907.73,21.3541,259.966
2937.89,21.3541,259.966
2968.06,21.3541,259.966
2998.23,21.3541,259.966
3028.4,21.3541,259.966
3058.56,21.3541,259.966
3088.73,21.3541,259.966
3118.9,21.3541,259.966
3149.07,21.3541,259.966
3179.23,21.3541,259.966
3209.4,21.3541,259.966
3239.57,21.3541,259.966
3269.74,21.3541,259.966
3299.9,21.3541,259.966
3330.07,21.3541,259.966
3360.24,21.3541,259.966
3390.41,21.3541,259.966
3420.57,21.3541,259.966
3450.74,21.3541,259.966
