md, inc, azi
0,0,0
100.345,0,0
200.689,0,0
301.034,0,0
401.378,0,0
401.378,0,0
437.103,4.56832,347.236
472.827,9.13665,347.236
508.551,13.705,347.236
544.276,18.2733,347.236
580,22.8416,347.236
615.724,27.41,347.236
651.448,31.9783,347.236
687.173,36.5467,347.236
722.897,41.115,347.236
758.621,45.6833,347.236
794.346,50.2517,347.236
830.07,54.82,347.236
865.794,59.3883,347.236
865.794,59.3883,347.236
897.47,59.3883,347.236
929.145,59.3883,347.236
960.821,59.3883,347.236
992.496,59.3883,347.236
1024.17,59.3883,347.236
1055.85,59.3883,347.236
1087.52,59.3883,347.236
1119.2,59.3883,347.236
1150.87,59.3883,347.236
1182.55,59.3883,347.236
1214.23,59.3883,347.236
1245.9,59.3883,347.236
1277.58,59.3883,347.236
1309.25,59.3883,347.236
1340.93,59.3883,347.236
1372.6,59.3883,347.236
1404.28,59.3883,347.236
1435.95,59.3883,347.236
1467.63,59.3883,347.236
1499.3,59.3883,347.236
1530.98,59.3883,347.236
1562.66,59.3883,347.236
1594.33,59.3883,347.236
1626.01,59.3883,347.236
1657.68,59.3883,347.236
1689.36,59.3883,347.236
1721.03,59.3883,347.236
1752.71,59.3883,347.236
1784.38,59.3883,347.236
1816.06,59.3883,347.236
1847.74,59.3883,347.236
1879.41,59.3883,347.236
1911.09,59.3883,347.236
1942.76,59.3883,347.236
1974.44,59.3883,347.236
2006.11,59.3883,347.236
2037.79,59.3883,347.236
2069.46,59.3883,347.236
2101.14,59.3883,347.236
2132.82,59.3883,347.236
2164.49,59.3883,347.236
2196.17,59.3883,347.236
2227.84,59.3883,347.236
2259.52,59.3883,347.236
2291.19,59.3883,347.236
2322.87,59.3883,347.236
2354.54,59.3883,347.236
2386.22,59.3883,347.236
2417.9,59.3883,347.236
2449.57,59.3883,347.236
2481.25,59.3883,347.236
2512.92,59.3883,347.236
2544.6,59.3883,347.236
2576.27,59.3883,347.236
2607.95,59.3883,347.236
2639.62,59.3883,347.236
2671.3,59.3883,347.236
2671.3,59.3883,347.236
2705.65,54.9412,348.472
2739.99,50.5081,349.85
2774.34,46.0935,351.416
2808.68,41.7036,353.232
2843.03,37.3478,355.389
2877.38,33.0398,358.022
2911.72,28.8014,1.33756
2946.07,24.6691,5.67055
2980.41,20.7066,11.5793
3014.76,17.0335,20.0138
3014.76,17.0335,20.0138
3046.05,17.0335,20.0138
3077.35,17.0335,20.0138
3108.64,17.0335,20.0138
3139.94,17.0335,20.0138
3171.23,17.0335,20.0138
3202.53,17.0335,20.0138
3233.82,17.0335,20.0138
3265.12,17.0335,20.0138
3296.41,17.0335,20.0138
3327.7,17.0335,20.0138
3359,17.0335,20.0138
3390.29,17.0335,20.0138
3421.59,17.0335,20.0138
3452.88,17.0335,20.0138
3484.18,17.0335,20.0138
3515.47,17.0335,20.0138
