md, inc, azi
0,0,0
115.11,0,0
230.219,0,0
345.329,0,0
460.439,0,0
460.439,0,0
484.092,3.00181,349.958
507.745,6.00362,349.958
531.399,9.00543,349.958
555.052,12.0072,349.958
578.705,15.0091,349.958
602.359,18.0109,349.958
626.012,21.0127,349.958
649.666,24.0145,349.958
673.319,27.0163,349.958
696.972,30.0181,349.958
696.972,30.0181,349.958
717.667,30.0181,349.958
738.361,30.0181,349.958
759.055,30.0181,349.958
779.749,30.0181,349.958
800.443,30.0181,349.958
821.138,30.0181,349.958
841.832,30.0181,349.958
862.526,30.0181,349.958
883.22,30.0181,349.958
903.915,30.0181,349.958
924.609,30.0181,349.958
945.303,30.0181,349.958
965.997,30.0181,349.958
986.692,30.0181,349.958
1007.39,30.0181,349.958
1007.39,30.0181,349.958
1029.55,28.2718,350.053
1051.71,26.5256,350.16
1073.87,24.7795,350.28
1096.03,23.0335,350.417
1118.19,21.2877,350.576
1140.36,19.542,350.761
1162.52,17.7965,350.981
1184.68,16.0514,351.248
1206.84,14.3066,351.577
1229,12.5624,351.996
1251.17,10.8191,352.548
1273.33,9.07711,353.308
1295.49,7.33745,354.426
1317.65,5.60225,356.232
1339.81,3.87744,0
1361.97,2.18812,8.40034
1384.14,0.802184,55.7251
1384.14,0.802184,55.7251
1404.91,0.802184,55.7251
1425.68,0.802184,55.7251
1446.45,0.802184,55.7251
1467.23,0.802184,55.7251
1488,0.802184,55.7251
1508.77,0.802184,55.7251
1529.54,0.802184,55.7251
1550.32,0.802184,55.7251
1571.09,0.802184,55.7251
1591.86,0.802184,55.7251
1612.63,0.802184,55.7251
1633.41,0.802184,55.7251
1654.18,0.802184,55.7251
1674.95,0.802184,55.7251
1695.72,0.802184,55.7251
1716.5,0.802184,55.7251
1737.27,0.802184,55.7251
1758.04,0.802184,55.7251
1778.81,0.802184,55.7251
1799.59,0.802184,55.7251
1820.36,0.802184,55.7251
1841.13,0.802184,55.7251
1861.9,0.802184,55.7251
1882.68,0.802184,55.7251
1903.45,0.802184,55.7251
1924.22,0.802184,55.7251
1944.99,0.802184,55.7251
1965.77,0.802184,55.7251
1986.54,0.802184,55.7251
2007.31,0.802184,55.7251
2028.08,0.802184,55.7251
2048.86,0.802184,55.7251
2069.63,0.802184,55.7251
2090.4,0.802184,55.7251
2111.17,0.802184,55.7251
2131.95,0.802184,55.7251
2152.72,0.802184,55.7251
2173.49,0.802184,55.7251
2194.26,0.802184,55.7251
2215.04,0.802184,55.7251
2235.81,0.802184,55.7251
2256.58,0.802184,55.7251
2277.35,0.802184,55.7251
2298.13,0.802184,55.7251
2318.9,0.802184,55.7251
2339.67,0.802184,55.7251
2360.44,0.802184,55.7251
2381.21,0.802184,55.7251
2401.99,0.802184,55.7251
2422.76,0.802184,55.7251
2443.53,0.802184,55.7251
2464.3,0.802184,55.7251
2485.08,0.802184,55.7251
2505.85,0.802184,55.7251
2526.62,0.802184,55.7251
