md, inc, azi
0,0,0
121.662,0,0
243.324,0,0
364.987,0,0
486.649,0,0
486.649,0,0
511.725,3.3337,319.35
536.801,6.6674,319.35
561.876,10.0011,319.35
586.952,13.3348,319.35
612.028,16.6685,319.35
637.104,20.0022,319.35
662.18,23.3359,319.35
687.256,26.6696,319.35
712.331,30.0033,319.35
712.331,30.0033,319.35
734.226,30.0033,319.35
756.121,30.0033,319.35
778.016,30.0033,319.35
799.911,30.0033,319.35
821.806,30.0033,319.35
843.701,30.0033,319.35
865.596,30.0033,319.35
887.491,30.0033,319.35
909.386,30.0033,319.35
931.281,30.0033,319.35
953.176,30.0033,319.35
975.071,30.0033,319.35
996.966,30.0033,319.35
1018.86,30.0033,319.35
1040.76,30.0033,319.35
1062.65,30.0033,319.35
1084.55,30.0033,319.35
1106.44,30.0033,319.35
1128.34,30.0033,319.35
1150.23,30.0033,319.35
1172.13,30.0033,319.35
1194.02,30.0033,319.35
1215.92,30.0033,319.35
1237.81,30.0033,319.35
1259.71,30.0033,319.35
1281.6,30.0033,319.35
1303.5,30.0033,319.35
1325.39,30.0033,319.35
1347.29,30.0033,319.35
1369.18,30.0033,319.35
1391.08,30.0033,319.35
1412.97,30.0033,319.35
1434.87,30.0033,319.35
1456.76,30.0033,319.35
1478.66,30.0033,319.35
1500.55,30.0033,319.35
1500.55,30.0033,319.35
1525.18,27.818,316.182
1549.8,25.7161,312.531
1574.42,23.72,308.294
1599.05,21.8586,303.355
1623.67,20.1695,297.589
1648.3,18.6995,290.89
1672.92,17.504,283.205
1697.55,16.6422,274.595
1722.17,16.1677,265.289
1746.8,16.1147,255.684
1771.42,16.4874,246.262
1796.05,17.2581,237.452
1820.67,18.3768,229.528
1820.67,18.3768,229.528
1842.56,18.3768,229.528
1864.45,18.3768,229.528
1886.34,18.3768,229.528
1908.22,18.3768,229.528
1930.11,18.3768,229.528
1952,18.3768,229.528
1973.88,18.3768,229.528
1995.77,18.3768,229.528
2017.66,18.3768,229.528
2039.55,18.3768,229.528
2061.43,18.3768,229.528
2083.32,18.3768,229.528
2105.21,18.3768,229.528
2127.09,18.3768,229.528
2148.98,18.3768,229.528
2170.87,18.3768,229.528
2192.76,18.3768,229.528
2214.64,18.3768,229.528
2236.53,18.3768,229.528
2258.42,18.3768,229.528
2280.3,18.3768,229.528
2302.19,18.3768,229.528
2324.08,18.3768,229.528
2345.97,18.3768,229.528
2367.85,18.3768,229.528
2389.74,18.3768,229.528
2411.63,18.3768,229.528
2433.51,18.3768,229.528
2455.4,18.3768,229.528
2477.29,18.3768,229.528
2499.18,18.3768,229.528
2521.06,18.3768,229.528
2542.95,18.3768,229.528
2564.84,18.3768,229.528
2586.72,18.3768,229.528
2608.61,18.3768,229.528
2630.5,18.3768,229.528
