md, inc, azi
0,0,0
123.048,0,0
246.095,0,0
369.143,0,0
492.191,0,0
492.191,0,0
522.305,3.34252,333.635
552.418,6.68504,333.635
582.532,10.0276,333.635
612.645,13.3701,333.635
642.759,16.7126,333.635
672.872,20.0551,333.635
702.986,23.3976,333.635
733.099,26.7401,333.635
763.213,30.0827,333.635
763.213,30.0827,333.635
788.562,30.0827,333.635
813.912,30.0827,333.635
839.261,30.0827,333.635
864.611,30.0827,333.635
889.96,30.0827,333.635
915.31,30.0827,333.635
940.659,30.0827,333.635
966.009,30.0827,333.635
991.358,30.0827,333.635
1016.71,30.0827,333.635
1042.06,30.0827,333.635
1067.41,30.0827,333.635
1092.76,30.0827,333.635
1118.11,30.0827,333.635
1143.45,30.0827,333.635
1168.8,30.0827,333.635
1194.15,30.0827,333.635
1219.5,30.0827,333.635
1244.85,30.0827,333.635
1270.2,30.0827,333.635
1295.55,30.0827,333.635
1320.9,30.0827,333.635
1320.9,30.0827,333.635
1341.61,27.1607,334.963
1362.32,24.254,336.582
1383.03,21.3687,338.612
1403.74,18.5151,341.238
1424.45,15.7103,344.772
1445.16,12.986,349.77
1465.87,10.4057,357.275
1486.58,8.10814,9.28491
1507.29,6.40512,28.973
1507.29,6.40512,28.973
1532.71,6.40512,28.973
1558.12,6.40512,28.973
1583.53,6.40512,28.973
1608.94,6.40512,28.973
1634.36,6.40512,28.973
1659.77,6.40512,28.973
1685.18,6.40512,28.973
1710.59,6.40512,28.973
1736.01,6.40512,28.973
1761.42,6.40512,28.973
1786.83,6.40512,28.973
1812.25,6.40512,28.973
1837.66,6.40512,28.973
1863.07,6.40512,28.973
1888.48,6.40512,28.973
1913.9,6.40512,28.973
1939.31,6.40512,28.973
1964.72,6.40512,28.973
1990.13,6.40512,28.973
2015.55,6.40512,28.973
2040.96,6.40512,28.973
2066.37,6.40512,28.973
2091.78,6.40512,28.973
2117.2,6.40512,28.973
2142.61,6.40512,28.973
2168.02,6.40512,28.973
2193.43,6.40512,28.973
2218.85,6.40512,28.973
2244.26,6.40512,28.973
2269.67,6.40512,28.973
2295.08,6.40512,28.973
2320.5,6.40512,28.973
2345.91,6.40512,28.973
2371.32,6.40512,28.973
2396.73,6.40512,28.973
2422.15,6.40512,28.973
2447.56,6.40512,28.973
2472.97,6.40512,28.973
2498.39,6.40512,28.973
2523.8,6.40512,28.973
2549.21,6.40512,28.973
2574.62,6.40512,28.973
2600.04,6.40512,28.973
2625.45,6.40512,28.973
2650.86,6.40512,28.973
2676.27,6.40512,28.973
2701.69,6.40512,28.973
2727.1,6.40512,28.973
2752.51,6.40512,28.973
2777.92,6.40512,28.973
2803.34,6.40512,28.973
2828.75,6.40512,28.973
2854.16,6.40512,28.973
2879.57,6.40512,28.973
2904.99,6.40512,28.973
2930.4,6.40512,28.973
2955.81,6.40512,28.973
2981.22,6.40512,28.973
3006.64,6.40512,28.973
