md, inc, azi
0,0,0
102.031,0,0
204.062,0,0
306.093,0,0
408.125,0,0
408.125,0,0
447.973,5.8982,333.553
487.822,11.7964,333.553
527.671,17.6946,333.553
567.52,23.5928,333.553
607.369,29.491,333.553
647.218,35.3892,333.553
687.066,41.2875,333.553
726.915,47.1857,333.553
766.764,53.0839,333.553
766.764,53.0839,333.553
800.436,53.0839,333.553
834.108,53.0839,333.553
867.78,53.0839,333.553
901.452,53.0839,333.553
935.124,53.0839,333.553
968.796,53.0839,333.553
1002.47,53.0839,333.553
1036.14,53.0839,333.553
1069.81,53.0839,333.553
1103.48,53.0839,333.553
1137.16,53.0839,333.553
1170.83,53.0839,333.553
1204.5,53.0839,333.553
1238.17,53.0839,333.553
1271.84,53.0839,333.553
1305.52,53.0839,333.553
1339.19,53.0839,333.553
1372.86,53.0839,333.553
1406.53,53.0839,333.553
1440.21,53.0839,333.553
1473.88,53.0839,333.553
1507.55,53.0839,333.553
1541.22,53.0839,333.553
1574.89,53.0839,333.553
1608.57,53.0839,333.553
1642.24,53.0839,333.553
1675.91,53.0839,333.553
1709.58,53.0839,333.553
1743.25,53.0839,333.553
1776.93,53.0839,333.553
1810.6,53.0839,333.553
1844.27,53.0839,333.553
1877.94,53.0839,333.553
1911.61,53.0839,333.553
1945.29,53.0839,333.553
1978.96,53.0839,333.553
2012.63,53.0839,333.553
2046.3,53.0839,333.553
2079.97,53.0839,333.553
2113.65,53.0839,333.553
2147.32,53.0839,333.553
2180.99,53.0839,333.553
2214.66,53.0839,333.553
2248.33,53.0839,333.553
2282.01,53.0839,333.553
2315.68,53.0839,333.553
2349.35,53.0839,333.553
2383.02,53.0839,333.553
2416.69,53.0839,333.553
2450.37,53.0839,333.553
2484.04,53.0839,333.553
2484.04,53.0839,333.553
2522.78,48.5127,335.426
2561.52,43.9765,337.584
2600.26,39.4882,340.126
2639.01,35.0668,343.198
2677.75,30.7419,347.021
2716.49,26.5613,351.936
2755.23,22.6058,358.477
2793.97,19.017,7.4717
2832.71,16.0435,20.0306
2832.71,16.0435,20.0306
2866.05,16.0435,20.0306
2899.39,16.0435,20.0306
2932.72,16.0435,20.0306
2966.06,16.0435,20.0306
2999.39,16.0435,20.0306
3032.73,16.0435,20.0306
3066.06,16.0435,20.0306
3099.4,16.0435,20.0306
3132.73,16.0435,20.0306
3166.07,16.0435,20.0306
3199.4,16.0435,20.0306
3232.74,16.0435,20.0306
3266.07,16.0435,20.0306
3299.41,16.0435,20.0306
3332.74,16.0435,20.0306
3366.08,16.0435,20.0306
3399.42,16.0435,20.0306
3432.75,16.0435,20.0306
3466.09,16.0435,20.0306
3499.42,16.0435,20.0306
3532.76,16.0435,20.0306
3566.09,16.0435,20.0306
3599.43,16.0435,20.0306
3632.76,16.0435,20.0306
3666.1,16.0435,20.0306
3699.43,16.0435,20.0306
3732.77,16.0435,20.0306
