md, inc, azi
0,0,0
104.001,0,0
208.002,0,0
312.002,0,0
416.003,0,0
416.003,0,0
447.126,3.58264,342.216
478.249,7.16527,342.216
509.371,10.7479,342.216
540.494,14.3305,342.216
571.617,17.9132,342.216
602.739,21.4958,342.216
633.862,25.0785,342.216
664.985,28.6611,342.216
696.107,32.2437,342.216
727.23,35.8264,342.216
727.23,35.8264,342.216
755.45,35.8264,342.216
783.671,35.8264,342.216
811.891,35.8264,342.216
840.111,35.8264,342.216
868.332,35.8264,342.216
896.552,35.8264,342.216
924.772,35.8264,342.216
952.993,35.8264,342.216
981.213,35.8264,342.216
1009.43,35.8264,342.216
1037.65,35.8264,342.216
1065.87,35.8264,342.216
1094.09,35.8264,342.216
1122.31,35.8264,342.216
1150.54,35.8264,342.216
1178.76,35.8264,342.216
1206.98,35.8264,342.216
1235.2,35.8264,342.216
1263.42,35.8264,342.216
1291.64,35.8264,342.216
1319.86,35.8264,342.216
1348.08,35.8264,342.216
1376.3,35.8264,342.216
1404.52,35.8264,342.216
1432.74,35.8264,342.216
1460.96,35.8264,342.216
1489.18,35.8264,342.216
1517.4,35.8264,342.216
1545.62,35.8264,342.216
1573.84,35.8264,342.216
1602.06,35.8264,342.216
1630.28,35.8264,342.216
1630.28,35.8264,342.216
1660.46,33.3933,340.325
1690.65,30.9928,338.176
1720.83,28.6332,335.708
1751.02,26.3256,332.841
1781.2,24.085,329.475
1811.38,21.9321,325.477
1841.57,19.8953,320.68
1871.75,18.0143,314.884
1901.93,16.3429,307.869
1932.12,14.9517,299.451
1962.3,13.9251,289.596
1992.49,13.3473,278.567
2022.67,13.2771,267.004
2052.85,13.7224,255.754
2052.85,13.7224,255.754
2080.39,13.7224,255.754
2107.93,13.7224,255.754
2135.47,13.7224,255.754
2163,13.7224,255.754
2190.54,13.7224,255.754
2218.08,13.7224,255.754
2245.62,13.7224,255.754
2273.16,13.7224,255.754
2300.69,13.7224,255.754
2328.23,13.7224,255.754
2355.77,13.7224,255.754
2383.31,13.7224,255.754
2410.84,13.7224,255.754
2438.38,13.7224,255.754
2465.92,13.7224,255.754
2493.46,13.7224,255.754
2521,13.7224,255.754
2548.53,13.7224,255.754
2576.07,13.7224,255.754
2603.61,13.7224,255.754
2631.15,13.7224,255.754
2658.68,13.7224,255.754
2686.22,13.7224,255.754
2713.76,13.7224,255.754
2741.3,13.7224,255.754
2768.84,13.7224,255.754
2796.37,13.7224,255.754
2823.91,13.7224,255.754
2851.45,13.7224,255.754
2878.99,13.7224,255.754
2906.53,13.7224,255.754
2934.06,13.7224,255.754
2961.6,13.7224,255.754
2989.14,13.7224,255.754
3016.68,13.7224,255.754
3044.21,13.7224,255.754
3071.75,13.7224,255.754
3099.29,13.7224,255.754
3126.83,13.7224,255.754
3154.37,13.7224,255.754
