md, inc, azi
0,0,0
143.839,0,0
287.677,0,0
431.516,0,0
575.354,0,0
575.354,0,0
606.608,4.67349,337.521
637.862,9.34698,337.521
669.115,14.0205,337.521
700.369,18.694,337.521
731.623,23.3675,337.521
762.877,28.041,337.521
794.13,32.7145,337.521
825.384,37.388,337.521
856.638,42.0615,337.521
887.892,46.735,337.521
919.145,51.4085,337.521
950.399,56.082,337.521
981.653,60.7555,337.521
981.653,60.7555,337.521
1010.48,60.7555,337.521
1039.31,60.7555,337.521
1068.14,60.7555,337.521
1096.97,60.7555,337.521
1125.8,60.7555,337.521
1154.63,60.7555,337.521
1183.46,60.7555,337.521
1212.29,60.7555,337.521
1241.12,60.7555,337.521
1269.95,60.7555,337.521
1298.78,60.7555,337.521
1327.61,60.7555,337.521
1356.44,60.7555,337.521
1385.27,60.7555,337.521
1414.09,60.7555,337.521
1442.92,60.7555,337.521
1471.75,60.7555,337.521
1500.58,60.7555,337.521
1529.41,60.7555,337.521
1558.24,60.7555,337.521
1587.07,60.7555,337.521
1615.9,60.7555,337.521
1644.73,60.7555,337.521
1673.56,60.7555,337.521
1702.39,60.7555,337.521
1731.22,60.7555,337.521
1760.05,60.7555,337.521
1788.88,60.7555,337.521
1817.71,60.7555,337.521
1846.54,60.7555,337.521
1875.37,60.7555,337.521
1904.2,60.7555,337.521
1933.03,60.7555,337.521
1961.85,60.7555,337.521
1990.68,60.7555,337.521
2019.51,60.7555,337.521
2048.34,60.7555,337.521
2077.17,60.7555,337.521
2106,60.7555,337.521
2134.83,60.7555,337.521
2163.66,60.7555,337.521
2192.49,60.7555,337.521
2221.32,60.7555,337.521
2250.15,60.7555,337.521
2278.98,60.7555,337.521
2307.81,60.7555,337.521
2336.64,60.7555,337.521
2365.47,60.7555,337.521
2394.3,60.7555,337.521
2423.13,60.7555,337.521
2451.96,60.7555,337.521
2480.79,60.7555,337.521
2509.61,60.7555,337.521
2538.44,60.7555,337.521
2567.27,60.7555,337.521
2596.1,60.7555,337.521
2624.93,60.7555,337.521
2624.93,60.7555,337.521
2657.12,56.0217,338.473
2689.31,51.2962,339.538
2721.5,46.5816,340.754
2753.69,41.8821,342.175
2785.88,37.2037,343.882
2818.07,32.5557,346
2850.26,27.9535,348.733
2882.45,23.4245,352.433
2914.64,19.0211,357.759
2946.83,14.856,6.03353
2979.02,11.1984,20.0099
2979.02,11.1984,20.0099
3008.28,11.1984,20.0099
3037.54,11.1984,20.0099
3066.79,11.1984,20.0099
3096.05,11.1984,20.0099
3125.31,11.1984,20.0099
3154.57,11.1984,20.0099
3183.82,11.1984,20.0099
3213.08,11.1984,20.0099
3242.34,11.1984,20.0099
3271.59,11.1984,20.0099
3300.85,11.1984,20.0099
3330.11,11.1984,20.0099
3359.37,11.1984,20.0099
3388.62,11.1984,20.0099
3417.88,11.1984,20.0099
3447.14,11.1984,20.0099
