md, inc, azi
0,0,0
163.882,0,0
327.764,0,0
491.646,0,0
655.528,0,0
655.528,0,0
687.35,4.27084,324.354
719.172,8.54168,324.354
750.993,12.8125,324.354
782.815,17.0834,324.354
814.636,21.3542,324.354
846.458,25.625,324.354
878.28,29.8959,324.354
910.101,34.1667,324.354
941.923,38.4376,324.354
973.745,42.7084,324.354
973.745,42.7084,324.354
1001.24,42.7084,324.354
1028.74,42.7084,324.354
1056.23,42.7084,324.354
1083.73,42.7084,324.354
1111.22,42.7084,324.354
1138.72,42.7084,324.354
1166.21,42.7084,324.354
1193.71,42.7084,324.354
1221.21,42.7084,324.354
1248.7,42.7084,324.354
1276.2,42.7084,324.354
1303.69,42.7084,324.354
1331.19,42.7084,324.354
1358.68,42.7084,324.354
1386.18,42.7084,324.354
1413.68,42.7084,324.354
1441.17,42.7084,324.354
1468.67,42.7084,324.354
1496.16,42.7084,324.354
1523.66,42.7084,324.354
1551.15,42.7084,324.354
1578.65,42.7084,324.354
1606.15,42.7084,324.354
1633.64,42.7084,324.354
1661.14,42.7084,324.354
1688.63,42.7084,324.354
1716.13,42.7084,324.354
1743.62,42.7084,324.354
1771.12,42.7084,324.354
1798.62,42.7084,324.354
1826.11,42.7084,324.354
1853.61,42.7084,324.354
1881.1,42.7084,324.354
1908.6,42.7084,324.354
1936.09,42.7084,324.354
1963.59,42.7084,324.354
1991.09,42.7084,324.354
2018.58,42.7084,324.354
2046.08,42.7084,324.354
2046.08,42.7084,324.354
2076.52,39.5312,320.83
2106.96,36.4755,316.809
2137.4,33.5753,312.179
2167.85,30.8752,306.815
2198.29,28.433,300.58
2228.73,26.3212,293.36
2259.17,24.6253,285.102
2289.61,23.4363,275.889
2320.06,22.8337,265.989
2350.5,22.864,255.853
2380.94,23.5249,246.002
2411.38,24.7656,236.871
2441.83,26.5048,228.711
2472.27,28.6514,221.587
2502.71,31.1209,215.441
2502.71,31.1209,215.441
2530.74,31.1209,215.441
2558.77,31.1209,215.441
2586.8,31.1209,215.441
2614.83,31.1209,215.441
2642.86,31.1209,215.441
2670.89,31.1209,215.441
2698.92,31.1209,215.441
2726.94,31.1209,215.441
2754.97,31.1209,215.441
2783,31.1209,215.441
2811.03,31.1209,215.441
2839.06,31.1209,215.441
2867.09,31.1209,215.441
2895.12,31.1209,215.441
2923.15,31.1209,215.441
2951.18,31.1209,215.441
2979.21,31.1209,215.441
3007.24,31.1209,215.441
3035.27,31.1209,215.441
3063.3,31.1209,215.441
3091.33,31.1209,215.441
3119.35,31.1209,215.441
3147.38,31.1209,215.441
3175.41,31.1209,215.441
3203.44,31.1209,215.441
3231.47,31.1209,215.441
3259.5,31.1209,215.441
3287.53,31.1209,215.441
3315.56,31.1209,215.441
3343.59,31.1209,215.441
3371.62,31.1209,215.441
3399.65,31.1209,215.441
