md, inc, azi
0,0,0
48.2703,0,0
96.5406,0,0
144.811,0,0
193.081,0,0
241.352,0,0
289.622,0,0
337.892,0,0
386.163,0,0
434.433,0,0
434.433,0,0
457.267,2.27321,302.499
480.102,4.54641,302.499
502.937,6.81962,302.499
525.771,9.09283,302.499
548.606,11.366,302.499
571.44,13.6392,302.499
594.275,15.9124,302.499
617.109,18.1857,302.499
639.944,20.4589,302.499
662.778,22.7321,302.499
685.613,25.0053,302.499
708.447,27.2785,302.499
731.282,29.5517,302.499
754.117,31.8249,302.499
776.951,34.0981,302.499
799.786,36.3713,302.499
822.62,38.6445,302.499
845.455,40.9177,302.499
868.289,43.1909,302.499
868.289,43.1909,302.499
879.209,43.1909,302.499
890.128,43.1909,302.499
901.047,43.1909,302.499
911.966,43.1909,302.499
922.886,43.1909,302.499
933.805,43.1909,302.499
944.724,43.1909,302.499
955.643,43.1909,302.499
966.563,43.1909,302.499
966.563,43.1909,302.499
1009.1,42.239,300.867
1051.63,41.311,299.174
1094.16,40.4087,297.419
1136.69,39.534,295.599
1179.23,38.6887,293.711
1221.76,37.8749,291.753
1264.29,37.0947,289.725
1306.82,36.3503,287.623
1349.36,35.644,285.449
1391.89,34.9781,283.2
1434.42,34.3551,280.878
1476.96,33.7773,278.483
1519.49,33.2471,276.019
1562.02,32.7668,273.487
1604.55,32.3388,270.892
1647.09,31.9651,268.239
1689.62,31.6477,265.534
1732.15,31.3883,262.785
1774.68,31.1884,259.999
1774.68,31.1884,259.999
1832.73,31.1884,259.999
1890.78,31.1884,259.999
1948.83,31.1884,259.999
2006.88,31.1884,259.999
2064.93,31.1884,259.999
2122.98,31.1884,259.999
2181.03,31.1884,259.999
2239.08,31.1884,259.999
2297.13,31.1884,259.999
2297.13,31.1884,259.999
2323.23,31.2292,259.81
2349.33,31.2704,259.621
2375.43,31.3118,259.432
2401.52,31.3535,259.244
2427.62,31.3954,259.057
2453.72,31.4377,258.869
2479.82,31.4802,258.683
2505.92,31.5229,258.496
2532.02,31.566,258.31
2558.12,31.6093,258.125
2584.22,31.6528,257.94
2610.32,31.6967,257.756
2636.42,31.7408,257.572
2662.52,31.7852,257.388
2688.62,31.8298,257.205
2714.71,31.8747,257.022
2740.81,31.9199,256.84
2766.91,31.9653,256.658
2793.01,32.0109,256.477
2793.01,32.0109,256.477
2816.28,32.0109,256.477
2839.56,32.0109,256.477
2862.83,32.0109,256.477
2886.1,32.0109,256.477
2909.38,32.0109,256.477
2932.65,32.0109,256.477
2955.92,32.0109,256.477
2979.2,32.0109,256.477
3002.47,32.0109,256.477
3002.47,32.0109,256.477
3006.49,31.94,257.552
3010.5,31.8781,258.631
3014.52,31.8254,259.713
3018.54,31.7818,260.799
3022.56,31.7475,261.886
3026.58,31.7224,262.976
3030.6,31.7066,264.067
3034.61,31.7001,265.158
3038.63,31.7029,266.25
3042.65,31.715,267.341
3046.67,31.7364,268.431
3050.69,31.7671,269.519
3054.7,31.807,270.606
3058.72,31.856,271.689
3058.72,31.856,271.689
3062.26,31.856,271.689
3065.79,31.856,271.689
3069.33,31.856,271.689
3072.86,31.856,271.689
3076.39,31.856,271.689
3079.93,31.856,271.689
3083.46,31.856,271.689
3087,31.856,271.689
3090.53,31.856,271.689
3094.07,31.856,271.689
3097.6,31.856,271.689
3101.14,31.856,271.689
3104.67,31.856,271.689
3108.21,31.856,271.689
3111.74,31.856,271.689
3115.27,31.856,271.689
3118.81,31.856,271.689
3122.34,31.856,271.689
3125.88,31.856,271.689
3129.41,31.856,271.689
3132.95,31.856,271.689
3136.48,31.856,271.689
3140.02,31.856,271.689
3143.55,31.856,271.689
3147.09,31.856,271.689
3150.62,31.856,271.689
3154.15,31.856,271.689
3157.69,31.856,271.689
3161.22,31.856,271.689
3164.76,31.856,271.689
3168.29,31.856,271.689
3171.83,31.856,271.689
3175.36,31.856,271.689
3178.9,31.856,271.689
3182.43,31.856,271.689
3185.97,31.856,271.689
3189.5,31.856,271.689
3193.03,31.856,271.689
3196.57,31.856,271.689
3200.1,31.856,271.689
3203.64,31.856,271.689
3207.17,31.856,271.689
3210.71,31.856,271.689
3214.24,31.856,271.689
3217.78,31.856,271.689
3221.31,31.856,271.689
3224.85,31.856,271.689
3228.38,31.856,271.689
3231.91,31.856,271.689
3235.45,31.856,271.689
3238.98,31.856,271.689
3242.52,31.856,271.689
3246.05,31.856,271.689
3249.59,31.856,271.689
3253.12,31.856,271.689
3256.66,31.856,271.689
3260.19,31.856,271.689
3263.73,31.856,271.689
3267.26,31.856,271.689
3270.79,31.856,271.689
3274.33,31.856,271.689
3277.86,31.856,271.689
3281.4,31.856,271.689
3284.93,31.856,271.689
3288.47,31.856,271.689
3292,31.856,271.689
3295.54,31.856,271.689
3299.07,31.856,271.689
3302.61,31.856,271.689
3306.14,31.856,271.689
3309.67,31.856,271.689
3313.21,31.856,271.689
3316.74,31.856,271.689
3320.28,31.856,271.689
3323.81,31.856,271.689
3327.35,31.856,271.689
3330.88,31.856,271.689
3334.42,31.856,271.689
3337.95,31.856,271.689
3341.49,31.856,271.689
3345.02,31.856,271.689
3348.55,31.856,271.689
3352.09,31.856,271.689
3355.62,31.856,271.689
