md, inc, azi
0,0,0
45.4811,0,0
90.9622,0,0
136.443,0,0
181.924,0,0
227.406,0,0
272.887,0,0
318.368,0,0
363.849,0,0
409.33,0,0
409.33,0,0
426.606,1.7542,315.305
443.882,3.5084,315.305
461.159,5.2626,315.305
478.435,7.0168,315.305
495.711,8.771,315.305
512.987,10.5252,315.305
530.263,12.2794,315.305
547.54,14.0336,315.305
564.816,15.7878,315.305
582.092,17.542,315.305
599.368,19.2962,315.305
616.644,21.0504,315.305
633.921,22.8046,315.305
651.197,24.5588,315.305
668.473,26.313,315.305
685.749,28.0672,315.305
703.025,29.8214,315.305
720.302,31.5756,315.305
737.578,33.3298,315.305
737.578,33.3298,315.305
761.598,33.3298,315.305
785.618,33.3298,315.305
809.638,33.3298,315.305
833.658,33.3298,315.305
857.679,33.3298,315.305
881.699,33.3298,315.305
905.719,33.3298,315.305
929.739,33.3298,315.305
953.759,33.3298,315.305
953.759,33.3298,315.305
1010.56,31.5431,315.15
1067.35,29.7566,314.978
1124.15,27.9704,314.787
1180.94,26.1845,314.572
1237.74,24.3989,314.328
1294.54,22.6138,314.048
1351.33,20.8292,313.722
1408.13,19.0454,313.339
1464.93,17.2625,312.879
1521.72,15.4809,312.317
1578.52,13.7011,311.613
1635.31,11.9238,310.704
1692.11,10.1505,309.482
1748.91,8.38354,307.749
1805.7,6.62816,305.104
1862.5,4.89675,300.582
1919.3,3.22813,291.283
1976.09,1.80566,265.322
2032.89,1.58017,201.949
2032.89,1.58017,201.949
2041.75,1.58017,201.949
2050.61,1.58017,201.949
2059.48,1.58017,201.949
2068.34,1.58017,201.949
2077.2,1.58017,201.949
2086.07,1.58017,201.949
2094.93,1.58017,201.949
2103.79,1.58017,201.949
2112.65,1.58017,201.949
2112.65,1.58017,201.949
2146.43,3.28565,220.075
2180.22,5.09322,225.62
2214,6.92338,228.254
2247.78,8.76198,229.788
2281.56,10.6046,230.793
2315.34,12.4495,231.503
2349.12,14.2958,232.032
2382.9,16.143,232.443
2416.68,17.9908,232.771
2450.46,19.8391,233.039
2484.24,21.6877,233.264
2518.02,23.5366,233.455
2551.8,25.3857,233.619
2585.59,27.2349,233.763
2619.37,29.0842,233.89
2653.15,30.9337,234.002
2686.93,32.7832,234.104
2720.71,34.6329,234.195
2754.49,36.4826,234.279
2754.49,36.4826,234.279
2754.81,36.4826,234.279
2755.13,36.4826,234.279
2755.44,36.4826,234.279
2755.76,36.4826,234.279
2756.08,36.4826,234.279
2756.4,36.4826,234.279
2756.72,36.4826,234.279
2757.04,36.4826,234.279
2757.35,36.4826,234.279
2757.35,36.4826,234.279
2761.08,36.0254,234.359
2764.8,35.5684,234.442
2768.53,35.1114,234.526
2772.25,34.6545,234.613
2775.98,34.1976,234.701
2779.7,33.7408,234.792
2783.43,33.2841,234.885
2787.15,32.8274,234.98
2790.88,32.3708,235.077
2790.88,32.3708,235.077
2794.46,32.3708,235.077
2798.04,32.3708,235.077
2801.63,32.3708,235.077
2805.21,32.3708,235.077
2808.79,32.3708,235.077
2812.38,32.3708,235.077
2815.96,32.3708,235.077
2819.54,32.3708,235.077
2823.12,32.3708,235.077
2826.71,32.3708,235.077
2830.29,32.3708,235.077
2833.87,32.3708,235.077
2837.46,32.3708,235.077
2841.04,32.3708,235.077
2844.62,32.3708,235.077
2848.2,32.3708,235.077
2851.79,32.3708,235.077
2855.37,32.3708,235.077
2858.95,32.3708,235.077
2862.54,32.3708,235.077
2866.12,32.3708,235.077
2869.7,32.3708,235.077
2873.28,32.3708,235.077
2876.87,32.3708,235.077
2880.45,32.3708,235.077
2884.03,32.3708,235.077
2887.62,32.3708,235.077
2891.2,32.3708,235.077
2894.78,32.3708,235.077
2898.37,32.3708,235.077
2901.95,32.3708,235.077
2905.53,32.3708,235.077
2909.11,32.3708,235.077
2912.7,32.3708,235.077
2916.28,32.3708,235.077
2919.86,32.3708,235.077
2923.45,32.3708,235.077
2927.03,32.3708,235.077
2930.61,32.3708,235.077
2934.19,32.3708,235.077
2937.78,32.3708,235.077
2941.36,32.3708,235.077
2944.94,32.3708,235.077
2948.53,32.3708,235.077
2952.11,32.3708,235.077
2955.69,32.3708,235.077
2959.28,32.3708,235.077
2962.86,32.3708,235.077
2966.44,32.3708,235.077
2970.02,32.3708,235.077
2973.61,32.3708,235.077
2977.19,32.3708,235.077
2980.77,32.3708,235.077
2984.36,32.3708,235.077
2987.94,32.3708,235.077
2991.52,32.3708,235.077
2995.1,32.3708,235.077
2998.69,32.3708,235.077
3002.27,32.3708,235.077
3005.85,32.3708,235.077
3009.44,32.3708,235.077
3013.02,32.3708,235.077
3016.6,32.3708,235.077
3020.19,32.3708,235.077
3023.77,32.3708,235.077
3027.35,32.3708,235.077
3030.93,32.3708,235.077
3034.52,32.3708,235.077
3038.1,32.3708,235.077
3041.68,32.3708,235.077
3045.27,32.3708,235.077
3048.85,32.3708,235.077
3052.43,32.3708,235.077
3056.01,32.3708,235.077
3059.6,32.3708,235.077
3063.18,32.3708,235.077
3066.76,32.3708,235.077
3070.35,32.3708,235.077
3073.93,32.3708,235.077
3077.51,32.3708,235.077
3081.1,32.3708,235.077
3084.68,32.3708,235.077
3088.26,32.3708,235.077
3091.84,32.3708,235.077
3095.43,32.3708,235.077
3099.01,32.3708,235.077
3102.59,32.3708,235.077
3106.18,32.3708,235.077
3109.76,32.3708,235.077
3113.34,32.3708,235.077
