md, inc, azi
0,0,0
100.653,0,0
201.305,0,0
301.958,0,0
402.61,0,0
402.61,0,0
437.211,3.86725,293.527
471.811,7.73449,293.527
506.412,11.6017,293.527
541.013,15.469,293.527
575.614,19.3362,293.527
610.214,23.2035,293.527
644.815,27.0707,293.527
679.416,30.938,293.527
714.016,34.8052,293.527
748.617,38.6725,293.527
748.617,38.6725,293.527
778.657,38.6725,293.527
808.696,38.6725,293.527
838.736,38.6725,293.527
868.776,38.6725,293.527
898.815,38.6725,293.527
928.855,38.6725,293.527
958.894,38.6725,293.527
988.934,38.6725,293.527
1018.97,38.6725,293.527
1049.01,38.6725,293.527
1079.05,38.6725,293.527
1109.09,38.6725,293.527
1139.13,38.6725,293.527
1169.17,38.6725,293.527
1199.21,38.6725,293.527
1229.25,38.6725,293.527
1259.29,38.6725,293.527
1289.33,38.6725,293.527
1319.37,38.6725,293.527
1349.41,38.6725,293.527
1379.45,38.6725,293.527
1409.49,38.6725,293.527
1439.53,38.6725,293.527
1469.57,38.6725,293.527
1499.61,38.6725,293.527
1529.65,38.6725,293.527
1559.69,38.6725,293.527
1589.73,38.6725,293.527
1619.77,38.6725,293.527
1649.81,38.6725,293.527
1679.84,38.6725,293.527
1709.88,38.6725,293.527
1739.92,38.6725,293.527
1769.96,38.6725,293.527
1800,38.6725,293.527
1830.04,38.6725,293.527
1860.08,38.6725,293.527
1890.12,38.6725,293.527
1920.16,38.6725,293.527
1950.2,38.6725,293.527
1980.24,38.6725,293.527
2010.28,38.6725,293.527
2040.32,38.6725,293.527
2070.36,38.6725,293.527
2100.4,38.6725,293.527
2130.44,38.6725,293.527
2160.48,38.6725,293.527
2190.52,38.6725,293.527
2220.56,38.6725,293.527
2250.6,38.6725,293.527
2280.64,38.6725,293.527
2310.68,38.6725,293.527
2340.72,38.6725,293.527
2370.76,38.6725,293.527
2400.8,38.6725,293.527
2430.83,38.6725,293.527
2460.87,38.6725,293.527
2490.91,38.6725,293.527
2520.95,38.6725,293.527
2550.99,38.6725,293.527
2581.03,38.6725,293.527
2611.07,38.6725,293.527
2641.11,38.6725,293.527
2671.15,38.6725,293.527
2701.19,38.6725,293.527
2731.23,38.6725,293.527
2731.23,38.6725,293.527
2760.4,34.4035,294.981
2789.58,30.1559,296.791
2818.75,25.9403,299.128
2847.93,21.7757,302.294
2877.1,17.6979,306.852
2906.27,13.7845,313.96
2935.45,10.2262,326.192
2964.62,7.5433,348.808
2993.79,6.85532,23.6953
2993.79,6.85532,23.6953
3023.76,6.85532,23.6953
3053.73,6.85532,23.6953
3083.7,6.85532,23.6953
3113.67,6.85532,23.6953
3143.64,6.85532,23.6953
3173.61,6.85532,23.6953
3203.57,6.85532,23.6953
3233.54,6.85532,23.6953
3263.51,6.85532,23.6953
3293.48,6.85532,23.6953
3323.45,6.85532,23.6953
3353.42,6.85532,23.6953
3383.39,6.85532,23.6953
