md, inc, azi
0,0,0
38.197,0,0
76.3941,0,0
114.591,0,0
152.788,0,0
190.985,0,0
229.182,0,0
267.379,0,0
305.576,0,0
343.773,0,0
343.773,0,0
372.469,2.1302,169.984
401.165,4.26041,169.984
429.86,6.39061,169.984
458.556,8.52081,169.984
487.252,10.651,169.984
515.947,12.7812,169.984
544.643,14.9114,169.984
573.338,17.0416,169.984
602.034,19.1718,169.984
630.73,21.302,169.984
659.425,23.4322,169.984
688.121,25.5624,169.984
716.817,27.6926,169.984
745.512,29.8228,169.984
774.208,31.953,169.984
802.904,34.0832,169.984
831.599,36.2135,169.984
860.295,38.3437,169.984
888.99,40.4739,169.984
888.99,40.4739,169.984
897.058,40.4739,169.984
905.126,40.4739,169.984
913.194,40.4739,169.984
921.262,40.4739,169.984
929.33,40.4739,169.984
937.398,40.4739,169.984
945.466,40.4739,169.984
953.534,40.4739,169.984
961.602,40.4739,169.984
961.602,40.4739,169.984
1024.35,40.4996,172.216
1087.09,40.5682,174.443
1149.84,40.6794,176.662
1212.58,40.8329,178.869
1275.32,41.0282,181.061
1338.07,41.2647,183.234
1400.81,41.5416,185.385
1463.56,41.8581,187.51
1526.3,42.2133,189.609
1589.05,42.6062,191.677
1651.79,43.0357,193.713
1714.54,43.5008,195.715
1777.28,44.0001,197.682
1840.02,44.5327,199.613
1902.77,45.0971,201.507
1965.51,45.6922,203.363
2028.26,46.3167,205.18
2091,46.9694,206.96
2153.75,47.6491,208.701
2153.75,47.6491,208.701
2191.38,47.6491,208.701
2229.01,47.6491,208.701
2266.65,47.6491,208.701
2304.28,47.6491,208.701
2341.91,47.6491,208.701
2379.55,47.6491,208.701
2417.18,47.6491,208.701
2454.81,47.6491,208.701
2492.44,47.6491,208.701
2492.44,47.6491,208.701
2518.45,47.1959,208.907
2544.46,46.7431,209.116
2570.46,46.2906,209.328
2596.47,45.8386,209.543
2622.47,45.3869,209.762
2648.48,44.9357,209.984
2674.48,44.4849,210.209
2700.49,44.0346,210.438
2726.49,43.5847,210.671
2752.5,43.1354,210.908
2778.5,42.6865,211.149
2804.51,42.2381,211.394
2830.51,41.7903,211.643
2856.52,41.343,211.897
2882.52,40.8962,212.155
2908.53,40.4501,212.418
2934.53,40.0046,212.685
2960.54,39.5597,212.958
2986.54,39.1154,213.236
2986.54,39.1154,213.236
3021.08,39.1154,213.236
3055.61,39.1154,213.236
3090.14,39.1154,213.236
3124.68,39.1154,213.236
3159.21,39.1154,213.236
3193.74,39.1154,213.236
3228.27,39.1154,213.236
3262.81,39.1154,213.236
3297.34,39.1154,213.236
3297.34,39.1154,213.236
3297.44,39.123,213.237
3297.54,39.1306,213.239
3297.64,39.1383,213.24
3297.74,39.1459,213.242
3297.84,39.1535,213.243
3297.94,39.1611,213.245
3298.05,39.1687,213.246
3298.15,39.1764,213.248
3298.25,39.184,213.249
3298.25,39.184,213.249
3302.15,39.184,213.249
3306.05,39.184,213.249
3309.95,39.184,213.249
3313.85,39.184,213.249
3317.75,39.184,213.249
3321.65,39.184,213.249
3325.55,39.184,213.249
3329.45,39.184,213.249
3333.35,39.184,213.249
3337.25,39.184,213.249
3341.15,39.184,213.249
3345.05,39.184,213.249
3348.95,39.184,213.249
3352.85,39.184,213.249
3356.75,39.184,213.249
3360.65,39.184,213.249
3364.55,39.184,213.249
3368.45,39.184,213.249
3372.35,39.184,213.249
3376.25,39.184,213.249
3380.15,39.184,213.249
3384.05,39.184,213.249
3387.95,39.184,213.249
3391.85,39.184,213.249
3395.75,39.184,213.249
3399.65,39.184,213.249
3403.55,39.184,213.249
3407.45,39.184,213.249
3411.36,39.184,213.249
3415.26,39.184,213.249
3419.16,39.184,213.249
3423.06,39.184,213.249
3426.96,39.184,213.249
3430.86,39.184,213.249
3434.76,39.184,213.249
3438.66,39.184,213.249
3442.56,39.184,213.249
3446.46,39.184,213.249
3450.36,39.184,213.249
3454.26,39.184,213.249
3458.16,39.184,213.249
3462.06,39.184,213.249
3465.96,39.184,213.249
3469.86,39.184,213.249
3473.76,39.184,213.249
3477.66,39.184,213.249
3481.56,39.184,213.249
3485.46,39.184,213.249
3489.36,39.184,213.249
3493.26,39.184,213.249
3497.16,39.184,213.249
3501.06,39.184,213.249
3504.96,39.184,213.249
3508.86,39.184,213.249
3512.76,39.184,213.249
3516.66,39.184,213.249
3520.56,39.184,213.249
3524.46,39.184,213.249
3528.36,39.184,213.249
3532.26,39.184,213.249
3536.16,39.184,213.249
3540.06,39.184,213.249
3543.96,39.184,213.249
3547.87,39.184,213.249
3551.77,39.184,213.249
3555.67,39.184,213.249
3559.57,39.184,213.249
3563.47,39.184,213.249
3567.37,39.184,213.249
3571.27,39.184,213.249
3575.17,39.184,213.249
3579.07,39.184,213.249
3582.97,39.184,213.249
3586.87,39.184,213.249
3590.77,39.184,213.249
3594.67,39.184,213.249
3598.57,39.184,213.249
3602.47,39.184,213.249
3606.37,39.184,213.249
3610.27,39.184,213.249
3614.17,39.184,213.249
3618.07,39.184,213.249
3621.97,39.184,213.249
3625.87,39.184,213.249
3629.77,39.184,213.249
3633.67,39.184,213.249
3637.57,39.184,213.249
3641.47,39.184,213.249
3645.37,39.184,213.249
3649.27,39.184,213.249
3653.17,39.184,213.249
3657.07,39.184,213.249
3660.97,39.184,213.249
3664.87,39.184,213.249
3668.77,39.184,213.249
3672.67,39.184,213.249
3676.57,39.184,213.249
3680.47,39.184,213.249
3684.37,39.184,213.249
