md, inc, azi
0,0,0
38.7854,0,0
77.5709,0,0
116.356,0,0
155.142,0,0
193.927,0,0
232.713,0,0
271.498,0,0
310.283,0,0
349.069,0,0
349.069,0,0
371.29,1.60592,170
393.511,3.21184,170
415.732,4.81776,170
437.952,6.42368,170
460.173,8.0296,170
482.394,9.63552,170
504.615,11.2414,170
526.836,12.8474,170
549.057,14.4533,170
571.278,16.0592,170
593.499,17.6651,170
615.72,19.271,170
637.941,20.877,170
660.161,22.4829,170
682.382,24.0888,170
704.603,25.6947,170
726.824,27.3006,170
749.045,28.9066,170
771.266,30.5125,170
771.266,30.5125,170
790.406,30.5125,170
809.547,30.5125,170
828.687,30.5125,170
847.828,30.5125,170
866.968,30.5125,170
886.109,30.5125,170
905.249,30.5125,170
924.39,30.5125,170
943.53,30.5125,170
943.53,30.5125,170
952.773,30.7751,172.669
962.015,31.0915,175.293
971.257,31.4601,177.865
980.499,31.8789,180.381
989.741,32.3461,182.834
998.983,32.8596,185.223
1008.23,33.4171,187.543
1017.47,34.0165,189.793
1026.71,34.6557,191.972
1035.95,35.3324,194.081
1045.19,36.0444,196.118
1054.44,36.7898,198.085
1063.68,37.5664,199.984
1072.92,38.3723,201.816
1082.16,39.2058,203.582
1091.4,40.065,205.286
1100.65,40.9482,206.929
1109.89,41.854,208.515
1119.13,42.7808,210.044
1119.13,42.7808,210.044
1264.07,42.7808,210.044
1409.01,42.7808,210.044
1553.94,42.7808,210.044
1698.88,42.7808,210.044
1843.82,42.7808,210.044
1988.75,42.7808,210.044
2133.69,42.7808,210.044
2278.63,42.7808,210.044
2423.57,42.7808,210.044
2423.57,42.7808,210.044
2450.42,42.3352,211.345
2477.27,41.9045,212.669
2504.12,41.4893,214.014
2530.97,41.09,215.381
2557.82,40.7071,216.769
2584.68,40.3412,218.179
2611.53,39.9925,219.61
2638.38,39.6618,221.061
2665.23,39.3493,222.532
2692.08,39.0556,224.021
2718.93,38.7811,225.53
2745.79,38.5262,227.055
2772.64,38.2913,228.597
2799.49,38.0767,230.155
2826.34,37.883,231.727
2853.19,37.7103,233.311
2880.05,37.559,234.908
2906.9,37.4293,236.514
2933.75,37.3215,238.13
2933.75,37.3215,238.13
2962.59,37.3215,238.13
2991.42,37.3215,238.13
3020.26,37.3215,238.13
3049.1,37.3215,238.13
3077.94,37.3215,238.13
3106.77,37.3215,238.13
3135.61,37.3215,238.13
3164.45,37.3215,238.13
3193.29,37.3215,238.13
3193.29,37.3215,238.13
3197.79,37.5349,237.647
3202.29,37.7503,237.169
3206.8,37.9676,236.695
3211.3,38.1867,236.226
3215.8,38.4078,235.762
3220.3,38.6306,235.302
3224.8,38.8552,234.847
3229.31,39.0816,234.396
3233.81,39.3097,233.949
3238.31,39.5395,233.507
3242.81,39.7709,233.069
3247.32,40.004,232.636
3251.82,40.2386,232.206
3256.32,40.4749,231.781
3260.82,40.7126,231.36
3265.33,40.9519,230.943
3269.83,41.1927,230.53
3274.33,41.435,230.12
3278.83,41.6787,229.715
3283.33,41.9238,229.314
3287.84,42.1702,228.916
3292.34,42.4181,228.522
3296.84,42.6672,228.132
3301.34,42.9177,227.746
3305.85,43.1695,227.363
3310.35,43.4225,226.984
3314.85,43.6768,226.608
3319.35,43.9323,226.236
3323.86,44.189,225.867
3328.36,44.4469,225.502
3332.86,44.7059,225.14
3337.36,44.9661,224.781
3341.87,45.2273,224.426
3346.37,45.4897,224.073
3350.87,45.7531,223.724
3355.37,46.0176,223.378
3359.87,46.2831,223.035
3364.38,46.5497,222.696
3368.88,46.8172,222.359
3373.38,47.0857,222.025
3377.88,47.3552,221.694
3382.39,47.6256,221.366
3386.89,47.897,221.04
3391.39,48.1692,220.718
3395.89,48.4424,220.398
3400.4,48.7164,220.081
3404.9,48.9913,219.766
3409.4,49.2671,219.454
3413.9,49.5437,219.145
3418.41,49.821,218.838
3422.91,50.0992,218.534
3427.41,50.3782,218.232
3431.91,50.658,217.933
3436.41,50.9385,217.636
3436.41,50.9385,217.636
3440.92,50.9385,217.636
3445.43,50.9385,217.636
3449.94,50.9385,217.636
3454.45,50.9385,217.636
3458.96,50.9385,217.636
3463.47,50.9385,217.636
3467.98,50.9385,217.636
3472.49,50.9385,217.636
3476.99,50.9385,217.636
3481.5,50.9385,217.636
3486.01,50.9385,217.636
3490.52,50.9385,217.636
3495.03,50.9385,217.636
3499.54,50.9385,217.636
3504.05,50.9385,217.636
3508.56,50.9385,217.636
3513.06,50.9385,217.636
3517.57,50.9385,217.636
3522.08,50.9385,217.636
3526.59,50.9385,217.636
3531.1,50.9385,217.636
3535.61,50.9385,217.636
3540.12,50.9385,217.636
3544.63,50.9385,217.636
3549.14,50.9385,217.636
3553.64,50.9385,217.636
3558.15,50.9385,217.636
3562.66,50.9385,217.636
3567.17,50.9385,217.636
3571.68,50.9385,217.636
3576.19,50.9385,217.636
3580.7,50.9385,217.636
3585.21,50.9385,217.636
3589.71,50.9385,217.636
3594.22,50.9385,217.636
3598.73,50.9385,217.636
3603.24,50.9385,217.636
3607.75,50.9385,217.636
3612.26,50.9385,217.636
3616.77,50.9385,217.636
3621.28,50.9385,217.636
3625.79,50.9385,217.636
3630.29,50.9385,217.636
3634.8,50.9385,217.636
