md, inc, azi
0,0,0
21.178,0,0
42.3559,0,0
63.5339,0,0
84.7119,0,0
105.89,0,0
127.068,0,0
148.246,0,0
169.424,0,0
190.602,0,0
190.602,0,0
226.703,3.48028,160.831
262.804,6.96056,160.831
298.905,10.4408,160.831
335.007,13.9211,160.831
371.108,17.4014,160.831
407.209,20.8817,160.831
443.311,24.3619,160.831
479.412,27.8422,160.831
515.513,31.3225,160.831
551.614,34.8028,160.831
587.716,38.2831,160.831
623.817,41.7633,160.831
659.918,45.2436,160.831
696.019,48.7239,160.831
732.121,52.2042,160.831
768.222,55.6844,160.831
804.323,59.1647,160.831
840.425,62.645,160.831
876.526,66.1253,160.831
876.526,66.1253,160.831
922.075,66.1253,160.831
967.624,66.1253,160.831
1013.17,66.1253,160.831
1058.72,66.1253,160.831
1104.27,66.1253,160.831
1149.82,66.1253,160.831
1195.37,66.1253,160.831
1240.92,66.1253,160.831
1286.47,66.1253,160.831
1286.47,66.1253,160.831
1325.83,63.2858,162.203
1365.2,60.4602,163.646
1404.56,57.651,165.171
1443.93,54.8614,166.793
1483.29,52.0949,168.53
1522.66,49.356,170.402
1562.02,46.6498,172.434
1601.39,43.983,174.654
1640.75,41.3635,177.097
1680.12,38.8012,179.804
1719.48,36.3087,182.826
1758.85,33.9017,186.221
1798.21,31.6001,190.058
1837.58,29.4289,194.416
1876.94,27.4195,199.375
1916.3,25.6101,205.014
1955.67,24.0461,211.39
1995.03,22.7785,218.513
2034.4,21.859,226.311
2034.4,21.859,226.311
2100.55,21.859,226.311
2166.69,21.859,226.311
2232.84,21.859,226.311
2298.99,21.859,226.311
2365.14,21.859,226.311
2431.28,21.859,226.311
2497.43,21.859,226.311
2563.58,21.859,226.311
2629.73,21.859,226.311
2629.73,21.859,226.311
2649.28,21.9484,226.462
2668.83,22.038,226.612
2688.38,22.1277,226.761
2707.94,22.2175,226.909
2727.49,22.3075,227.055
2747.04,22.3976,227.201
2766.6,22.4879,227.345
2786.15,22.5783,227.489
2805.7,22.6688,227.631
2825.26,22.7594,227.772
2844.81,22.8501,227.912
2864.36,22.941,228.051
2883.92,23.032,228.189
2903.47,23.1231,228.326
2923.02,23.2143,228.462
2942.57,23.3056,228.597
2962.13,23.3971,228.731
2981.68,23.4887,228.864
3001.23,23.5803,228.995
3001.23,23.5803,228.995
3032.43,23.5803,228.995
3063.63,23.5803,228.995
3094.82,23.5803,228.995
3126.02,23.5803,228.995
3157.21,23.5803,228.995
3188.41,23.5803,228.995
3219.61,23.5803,228.995
3250.8,23.5803,228.995
3282,23.5803,228.995
3282,23.5803,228.995
3285.62,23.7938,229.103
3289.23,24.0074,229.209
3292.85,24.2211,229.313
3296.47,24.4348,229.415
3300.08,24.6486,229.516
3303.7,24.8624,229.615
3307.32,25.0763,229.712
3310.93,25.2903,229.808
3314.55,25.5043,229.902
3318.17,25.7184,229.995
3321.78,25.9326,230.087
3325.4,26.1468,230.177
3329.02,26.3611,230.265
3332.63,26.5754,230.353
3336.25,26.7898,230.439
3339.87,27.0042,230.524
3343.48,27.2187,230.607
3347.1,27.4332,230.69
3350.72,27.6478,230.771
3354.33,27.8624,230.851
3357.95,28.0771,230.93
3361.57,28.2918,231.007
3365.18,28.5065,231.084
3368.8,28.7213,231.16
3372.42,28.9361,231.235
3376.03,29.151,231.308
3379.65,29.3659,231.381
3383.27,29.5809,231.453
3383.27,29.5809,231.453
3386.71,29.5809,231.453
3390.15,29.5809,231.453
3393.59,29.5809,231.453
3397.03,29.5809,231.453
3400.47,29.5809,231.453
3403.91,29.5809,231.453
3407.35,29.5809,231.453
3410.79,29.5809,231.453
3414.23,29.5809,231.453
3417.68,29.5809,231.453
3421.12,29.5809,231.453
3424.56,29.5809,231.453
3428,29.5809,231.453
3431.44,29.5809,231.453
3434.88,29.5809,231.453
3438.32,29.5809,231.453
3441.76,29.5809,231.453
3445.2,29.5809,231.453
3448.64,29.5809,231.453
3452.09,29.5809,231.453
3455.53,29.5809,231.453
3458.97,29.5809,231.453
3462.41,29.5809,231.453
3465.85,29.5809,231.453
3469.29,29.5809,231.453
3472.73,29.5809,231.453
3476.17,29.5809,231.453
3479.61,29.5809,231.453
3483.05,29.5809,231.453
3486.5,29.5809,231.453
3489.94,29.5809,231.453
3493.38,29.5809,231.453
3496.82,29.5809,231.453
3500.26,29.5809,231.453
3503.7,29.5809,231.453
3507.14,29.5809,231.453
3510.58,29.5809,231.453
3514.02,29.5809,231.453
3517.47,29.5809,231.453
3520.91,29.5809,231.453
3524.35,29.5809,231.453
3527.79,29.5809,231.453
3531.23,29.5809,231.453
3534.67,29.5809,231.453
3538.11,29.5809,231.453
3541.55,29.5809,231.453
3544.99,29.5809,231.453
3548.43,29.5809,231.453
3551.88,29.5809,231.453
3555.32,29.5809,231.453
3558.76,29.5809,231.453
3562.2,29.5809,231.453
3565.64,29.5809,231.453
3569.08,29.5809,231.453
3572.52,29.5809,231.453
3575.96,29.5809,231.453
3579.4,29.5809,231.453
3582.84,29.5809,231.453
3586.29,29.5809,231.453
3589.73,29.5809,231.453
3593.17,29.5809,231.453
3596.61,29.5809,231.453
3600.05,29.5809,231.453
3603.49,29.5809,231.453
3606.93,29.5809,231.453
3610.37,29.5809,231.453
3613.81,29.5809,231.453
3617.25,29.5809,231.453
3620.7,29.5809,231.453
3624.14,29.5809,231.453
