5805111,683484,0
5805111,683484,21.17796
5805111,683484,42.35593
5805111,683484,63.53389
5805111,683484,84.71185
5805111,683484,105.8898
5805111,683484,127.0678
5805111,683484,148.2457
5805111,683484,169.4237
5805111,683484,190.6017
5805111,683484,190.6017
5805110,683484.4,226.6807
5805107,683485.4,262.6267
5805102,683487.2,298.3071
5805095,683489.7,333.5901
5805085,683492.9,368.3458
5805074,683496.8,402.4458
5805061,683501.4,435.7645
5805046,683506.6,468.1789
5805029,683512.4,499.5694
5805011,683518.9,529.8203
5804990,683526,558.82
5804968,683533.6,586.4615
5804945,683541.7,612.6429
5804920,683550.4,637.2676
5804894,683559.6,660.2448
5804866,683569.1,681.4897
5804837,683579.1,700.924
5804808,683589.5,718.476
5804777,683600.2,734.0808
5804777,683600.2,734.0808
5804737,683613.8,752.5163
5804698,683627.5,770.9518
5804659,683641.2,789.3872
5804619,683654.9,807.8227
5804580,683668.5,826.2582
5804541,683682.2,844.6936
5804501,683695.9,863.1291
5804462,683709.6,881.5645
5804423,683723.3,900
5804423,683723.3,900
5804389,683734.5,916.8184
5804356,683744.7,935.3749
5804323,683753.8,955.6154
5804292,683761.8,977.4806
5804261,683768.5,1000.907
5804231,683774.1,1025.825
5804202,683778.5,1052.163
5804174,683781.6,1079.843
5804147,683783.6,1108.785
5804122,683784.3,1138.903
5804098,683783.7,1170.111
5804076,683782,1202.316
5804054,683779,1235.424
5804035,683774.8,1269.339
5804017,683769.4,1303.962
5804001,683762.7,1339.19
5803986,683755,1374.922
5803973,683746,1411.053
5803962,683736,1447.476
5803962,683736,1447.476
5803945,683718.2,1508.868
5803928,683700.4,1570.259
5803911,683682.6,1631.651
5803894,683664.8,1693.042
5803877,683647,1754.434
5803860,683629.1,1815.825
5803843,683611.3,1877.217
5803826,683593.5,1938.608
5803809,683575.7,2000
5803809,683575.7,2000
5803804,683570.4,2018.142
5803799,683565.1,2036.272
5803794,683559.8,2054.39
5803789,683554.4,2072.498
5803784,683549,2090.593
5803779,683543.5,2108.677
5803774,683538,2126.749
5803769,683532.5,2144.809
5803764,683527,2162.858
5803759,683521.4,2180.895
5803754,683515.8,2198.919
5803748,683510.1,2216.932
5803743,683504.4,2234.932
5803738,683498.7,2252.921
5803733,683493,2270.897
5803728,683487.2,2288.861
5803723,683481.4,2306.812
5803718,683475.5,2324.751
5803713,683469.6,2342.678
5803713,683469.6,2342.678
5803704,683460.2,2371.269
5803696,683450.8,2399.861
5803688,683441.4,2428.452
5803680,683432,2457.043
5803672,683422.5,2485.635
5803664,683413.1,2514.226
5803655,683403.7,2542.817
5803647,683394.3,2571.409
5803639,683384.9,2600
5803639,683384.9,2600
5803638,683383.8,2603.312
5803637,683382.7,2606.618
5803636,683381.5,2609.919
5803635,683380.4,2613.215
5803634,683379.3,2616.505
5803633,683378.1,2619.789
5803632,683376.9,2623.068
5803631,683375.8,2626.341
5803630,683374.6,2629.608
5803629,683373.4,2632.869
5803628,683372.2,2636.124
5803627,683371,2639.374
5803626,683369.7,2642.617
5803625,683368.5,2645.855
5803624,683367.2,2649.086
5803623,683366,2652.312
5803622,683364.7,2655.531
5803621,683363.4,2658.744
5803620,683362.1,2661.951
5803619,683360.8,2665.151
5803618,683359.5,2668.345
5803617,683358.2,2671.533
5803616,683356.8,2674.715
5803615,683355.5,2677.89
5803613,683354.1,2681.058
5803612,683352.8,2684.22
5803611,683351.4,2687.375
5803610,683350,2690.524
5803610,683350,2690.524
5803609,683348.7,2693.516
5803608,683347.3,2696.509
5803607,683346,2699.501
5803606,683344.7,2702.494
5803605,683343.4,2705.486
5803604,683342,2708.479
5803603,683340.7,2711.471
5803602,683339.4,2714.464
5803601,683338,2717.456
5803600,683336.7,2720.449
5803598,683335.4,2723.441
5803597,683334.1,2726.434
5803596,683332.7,2729.426
5803595,683331.4,2732.419
5803594,683330.1,2735.411
5803593,683328.7,2738.404
5803592,683327.4,2741.396
5803591,683326.1,2744.389
5803590,683324.8,2747.381
5803589,683323.4,2750.374
5803588,683322.1,2753.367
5803587,683320.8,2756.359
5803586,683319.4,2759.352
5803585,683318.1,2762.344
5803584,683316.8,2765.337
5803583,683315.5,2768.329
5803582,683314.1,2771.322
5803580,683312.8,2774.314
5803579,683311.5,2777.307
5803578,683310.1,2780.299
5803577,683308.8,2783.292
5803576,683307.5,2786.284
5803575,683306.2,2789.277
5803574,683304.8,2792.269
5803573,683303.5,2795.262
5803572,683302.2,2798.254
5803571,683300.8,2801.247
5803570,683299.5,2804.239
5803569,683298.2,2807.232
5803568,683296.9,2810.224
5803567,683295.5,2813.217
5803566,683294.2,2816.209
5803565,683292.9,2819.202
5803564,683291.5,2822.194
5803562,683290.2,2825.187
5803561,683288.9,2828.18
5803560,683287.6,2831.172
5803559,683286.2,2834.165
5803558,683284.9,2837.157
5803557,683283.6,2840.15
5803556,683282.2,2843.142
5803555,683280.9,2846.135
5803554,683279.6,2849.127
5803553,683278.3,2852.12
5803552,683276.9,2855.112
5803551,683275.6,2858.105
5803550,683274.3,2861.097
5803549,683272.9,2864.09
5803548,683271.6,2867.082
5803547,683270.3,2870.075
5803546,683269,2873.067
5803544,683267.6,2876.06
5803543,683266.3,2879.052
5803542,683265,2882.045
5803541,683263.6,2885.037
5803540,683262.3,2888.03
5803539,683261,2891.022
5803538,683259.7,2894.015
5803537,683258.3,2897.007
5803536,683257,2900
