md, inc, azi
0,0,0
56.1171,0,0
112.234,0,0
168.351,0,0
224.468,0,0
280.585,0,0
336.703,0,0
392.82,0,0
448.937,0,0
505.054,0,0
505.054,0,0
518.967,1.41819,328.562
532.881,2.83637,328.562
546.794,4.25456,328.562
560.708,5.67275,328.562
574.621,7.09094,328.562
588.535,8.50912,328.562
602.448,9.92731,328.562
616.362,11.3455,328.562
630.275,12.7637,328.562
644.189,14.1819,328.562
658.102,15.6001,328.562
672.016,17.0182,328.562
685.929,18.4364,328.562
699.842,19.8546,328.562
713.756,21.2728,328.562
727.669,22.691,328.562
741.583,24.1092,328.562
755.496,25.5274,328.562
769.41,26.9456,328.562
783.323,28.3637,328.562
797.237,29.7819,328.562
811.15,31.2001,328.562
825.064,32.6183,328.562
838.977,34.0365,328.562
838.977,34.0365,328.562
849.747,34.0365,328.562
860.516,34.0365,328.562
871.285,34.0365,328.562
882.055,34.0365,328.562
892.824,34.0365,328.562
903.593,34.0365,328.562
914.363,34.0365,328.562
925.132,34.0365,328.562
935.901,34.0365,328.562
935.901,34.0365,328.562
981.674,32.6178,328.561
1027.45,31.1991,328.559
1073.22,29.7804,328.557
1118.99,28.3617,328.554
1164.76,26.943,328.552
1210.54,25.5243,328.549
1256.31,24.1056,328.546
1302.08,22.6869,328.543
1347.85,21.2682,328.539
1393.63,19.8495,328.535
1439.4,18.4308,328.53
1485.17,17.0121,328.524
1530.94,15.5934,328.518
1576.71,14.1747,328.51
1622.49,12.756,328.5
1668.26,11.3374,328.488
1714.03,9.91866,328.473
1759.8,8.49996,328.452
1805.58,7.08127,328.423
1851.35,5.66258,328.38
1897.12,4.2439,328.309
1942.89,2.82523,328.165
1988.67,1.40661,327.733
2034.44,0,0
2034.44,0.0244316,208.509
2041.65,0.0244316,208.509
2048.87,0.0244316,208.509
2056.08,0.0244316,208.509
2063.29,0.0244316,208.509
2070.51,0.0244316,208.509
2077.72,0.0244316,208.509
2084.93,0.0244316,208.509
2092.15,0.0244316,208.509
2099.36,0.0244316,208.509
2099.36,0,0
2118.8,0,0
2138.25,0,0
2157.69,0,0
2177.13,0.0697216,90
2196.58,0.0900672,90
2216.02,0.110413,90
2235.47,0.142992,66.1268
2254.91,0.166198,65.3924
2274.35,0.189425,64.8379
2293.8,0.212665,64.4047
2313.24,0.235915,64.0568
2332.68,0.259172,63.7713
2352.13,0.282434,63.5328
2371.57,0.305701,63.3307
2391.01,0.328971,63.1571
2410.46,0.352244,63.0065
2429.9,0.375518,62.8745
2449.35,0.398795,62.758
2468.79,0.422073,62.6543
2488.23,0.445352,62.5614
2507.68,0.468632,62.4778
2527.12,0.491913,62.4021
2546.56,0.515195,62.3332
2566.01,0.538477,62.2703
2566.01,0.538477,62.2703
2580.83,0.538477,62.2703
2595.64,0.538477,62.2703
2610.46,0.538477,62.2703
2625.28,0.538477,62.2703
2640.1,0.538477,62.2703
2654.92,0.538477,62.2703
2669.74,0.538477,62.2703
2684.55,0.538477,62.2703
2699.37,0.538477,62.2703
2699.37,0.538477,62.2703
2700.73,0.592046,42.3162
2702.08,0.702403,27.1496
2703.44,0.847651,16.6204
2704.8,1.01289,9.33997
2706.15,1.18982,4.15997
2707.51,1.3739,360
2708.86,1.56268,357.438
2710.22,1.75459,355.164
2711.58,1.94871,353.34
2711.58,1.94871,353.34
2714.61,1.94871,353.34
2717.64,1.94871,353.34
2720.67,1.94871,353.34
2723.7,1.94871,353.34
2726.73,1.94871,353.34
2729.76,1.94871,353.34
2732.79,1.94871,353.34
2735.83,1.94871,353.34
2738.86,1.94871,353.34
2741.89,1.94871,353.34
2744.92,1.94871,353.34
2747.95,1.94871,353.34
2750.98,1.94871,353.34
2754.01,1.94871,353.34
2757.04,1.94871,353.34
2760.07,1.94871,353.34
2763.11,1.94871,353.34
2766.14,1.94871,353.34
2769.17,1.94871,353.34
2772.2,1.94871,353.34
2775.23,1.94871,353.34
2778.26,1.94871,353.34
2781.29,1.94871,353.34
2784.32,1.94871,353.34
2787.36,1.94871,353.34
2790.39,1.94871,353.34
2793.42,1.94871,353.34
2796.45,1.94871,353.34
2799.48,1.94871,353.34
2802.51,1.94871,353.34
2805.54,1.94871,353.34
2808.57,1.94871,353.34
2811.61,1.94871,353.34
2814.64,1.94871,353.34
2817.67,1.94871,353.34
2820.7,1.94871,353.34
2823.73,1.94871,353.34
2826.76,1.94871,353.34
2829.79,1.94871,353.34
2832.82,1.94871,353.34
2835.86,1.94871,353.34
2838.89,1.94871,353.34
2841.92,1.94871,353.34
2844.95,1.94871,353.34
2847.98,1.94871,353.34
2851.01,1.94871,353.34
2854.04,1.94871,353.34
2857.07,1.94871,353.34
2860.1,1.94871,353.34
2863.14,1.94871,353.34
2866.17,1.94871,353.34
2869.2,1.94871,353.34
2872.23,1.94871,353.34
2875.26,1.94871,353.34
2878.29,1.94871,353.34
2881.32,1.94871,353.34
2884.35,1.94871,353.34
2887.39,1.94871,353.34
2890.42,1.94871,353.34
2893.45,1.94871,353.34
2896.48,1.94871,353.34
2899.51,1.94871,353.34
2902.54,1.94871,353.34
2905.57,1.94871,353.34
2908.6,1.94871,353.34
2911.64,1.94871,353.34
2914.67,1.94871,353.34
2917.7,1.94871,353.34
2920.73,1.94871,353.34
2923.76,1.94871,353.34
2926.79,1.94871,353.34
2929.82,1.94871,353.34
2932.85,1.94871,353.34
2935.89,1.94871,353.34
2938.92,1.94871,353.34
2941.95,1.94871,353.34
2944.98,1.94871,353.34
2948.01,1.94871,353.34
2951.04,1.94871,353.34
2954.07,1.94871,353.34
2957.1,1.94871,353.34
2960.14,1.94871,353.34
2963.17,1.94871,353.34
2966.2,1.94871,353.34
2969.23,1.94871,353.34
2972.26,1.94871,353.34
2975.29,1.94871,353.34
2978.32,1.94871,353.34
2981.35,1.94871,353.34
2984.38,1.94871,353.34
2987.42,1.94871,353.34
2990.45,1.94871,353.34
2993.48,1.94871,353.34
2996.51,1.94871,353.34
2999.54,1.94871,353.34
