md, inc, azi
0,0,0
62.8955,0,0
125.791,0,0
188.687,0,0
251.582,0,0
314.478,0,0
377.373,0,0
440.269,0,0
503.164,0,0
566.06,0,0
566.06,0,0
579.278,1.25176,290.003
592.496,2.50352,290.003
605.715,3.75528,290.003
618.933,5.00704,290.003
632.151,6.25879,290.003
645.37,7.51055,290.003
658.588,8.76231,290.003
671.806,10.0141,290.003
685.024,11.2658,290.003
698.243,12.5176,290.003
711.461,13.7693,290.003
724.679,15.0211,290.003
737.898,16.2729,290.003
751.116,17.5246,290.003
764.334,18.7764,290.003
777.553,20.0281,290.003
790.771,21.2799,290.003
803.989,22.5317,290.003
817.208,23.7834,290.003
830.426,25.0352,290.003
843.644,26.2869,290.003
856.862,27.5387,290.003
870.081,28.7905,290.003
883.299,30.0422,290.003
883.299,30.0422,290.003
887.283,30.0422,290.003
891.267,30.0422,290.003
895.251,30.0422,290.003
899.235,30.0422,290.003
903.219,30.0422,290.003
907.203,30.0422,290.003
911.187,30.0422,290.003
915.171,30.0422,290.003
919.155,30.0422,290.003
919.155,30.0422,290.003
932.94,28.7041,290.623
946.725,27.369,291.298
960.511,26.0374,292.036
974.296,24.7101,292.849
988.081,23.3875,293.747
1001.87,22.0706,294.746
1015.65,20.7606,295.865
1029.44,19.4587,297.128
1043.22,18.1668,298.563
1057.01,16.887,300.209
1070.79,15.6225,302.115
1084.58,14.3773,304.344
1098.36,13.1567,306.982
1112.15,11.9684,310.142
1125.93,10.823,313.972
1139.72,9.73575,318.671
1153.5,8.72825,324.489
1167.29,7.83142,331.717
1181.07,7.08739,340.618
1194.86,6.54846,351.272
1208.65,6.26776,3.33221
1222.43,6.28001,15.9137
1236.22,6.58357,27.885
1250,7.1414,38.401
1250,7.1414,38.401
1337.78,7.1414,38.401
1425.56,7.1414,38.401
1513.35,7.1414,38.401
1601.13,7.1414,38.401
1688.91,7.1414,38.401
1776.69,7.1414,38.401
1864.47,7.1414,38.401
1952.26,7.1414,38.401
2040.04,7.1414,38.401
2040.04,7.1414,38.401
2045.93,7.5979,41.8085
2051.81,8.07793,44.8227
2057.7,8.57753,47.4945
2063.59,9.09348,49.8699
2069.48,9.62315,51.9891
2075.36,10.1644,53.887
2081.25,10.7155,55.5932
2087.14,11.2749,57.1332
2093.02,11.8415,58.5286
2098.91,12.4144,59.7976
2104.8,12.9926,60.9558
2110.69,13.5756,62.0166
2116.57,14.1626,62.9913
2122.46,14.7533,63.8897
2128.35,15.3472,64.7202
2134.23,15.9439,65.4902
2140.12,16.5432,66.2059
2146.01,17.1447,66.8728
2151.9,17.7483,67.4957
2157.78,18.3537,68.0789
2163.67,18.9608,68.626
2169.56,19.5694,69.1404
2175.45,20.1794,69.6249
2181.33,20.7906,70.082
2181.33,20.7906,70.082
2236.37,20.7906,70.082
2291.4,20.7906,70.082
2346.44,20.7906,70.082
2401.47,20.7906,70.082
2456.5,20.7906,70.082
2511.54,20.7906,70.082
2566.57,20.7906,70.082
2621.61,20.7906,70.082
2676.64,20.7906,70.082
2676.64,20.7906,70.082
2679.56,20.8456,69.3913
2682.48,20.9033,68.7041
2685.4,20.9637,68.0206
2688.32,21.0269,67.341
2691.24,21.0927,66.6653
2694.16,21.1612,65.9938
2697.09,21.2323,65.3264
2700.01,21.306,64.6634
2702.93,21.3823,64.0048
2702.93,21.3823,64.0048
2706.18,21.3823,64.0048
2709.43,21.3823,64.0048
2712.68,21.3823,64.0048
2715.93,21.3823,64.0048
2719.18,21.3823,64.0048
2722.43,21.3823,64.0048
2725.68,21.3823,64.0048
2728.93,21.3823,64.0048
2732.19,21.3823,64.0048
2735.44,21.3823,64.0048
2738.69,21.3823,64.0048
2741.94,21.3823,64.0048
2745.19,21.3823,64.0048
2748.44,21.3823,64.0048
2751.69,21.3823,64.0048
2754.94,21.3823,64.0048
2758.19,21.3823,64.0048
2761.44,21.3823,64.0048
2764.69,21.3823,64.0048
2767.95,21.3823,64.0048
2771.2,21.3823,64.0048
2774.45,21.3823,64.0048
2777.7,21.3823,64.0048
2780.95,21.3823,64.0048
2784.2,21.3823,64.0048
